accession	label	cell_type	tissue	_source_name	_study	__sample	__bsrate	__meth	__depth	__mapping	__uniq	__sites	__hmr_size	__hmr_count	__pmd_size	__pmd_count
SRX7005651	Sperm	NA	NA	Generation 4 sperm	SRP106718	SRS5526877	0.994	0.832	9.429	0.715	0.912	0.912	1354.45	37315	7502.52	2398
SRX7005652	Sperm	NA	NA	Generation 4 sperm	SRP106718	SRS5526878	0.981	0.861	9.555	0.678	0.630	0.871	1175.5	34903	11060.1	847
SRX7005653	Sperm	NA	NA	Generation 4 sperm	SRP106718	SRS5526879	0.983	0.861	9.599	0.679	0.585	0.873	1166.79	35066	10576.65	971
SRX7005654	Sperm	NA	NA	Generation 4 sperm	SRP106718	SRS5526880	0.982	0.861	8.163	0.635	0.639	0.860	1172.79	34029	9589.19	1096
SRX7005655	Sperm	NA	NA	Generation 4 sperm	SRP106718	SRS5526881	0.980	0.860	8.870	0.679	0.655	0.865	1182.95	34421	10286.0	941
SRX7005656	Sperm	NA	NA	Generation 4 sperm	SRP106718	SRS5526882	0.981	0.863	8.212	0.673	0.609	0.848	1178.24	33599	11246.89	708
SRX7005657	Sperm	NA	NA	Generation 4 sperm	SRP106718	SRS5526883	0.983	0.865	8.498	0.672	0.583	0.858	1184.47	33734	9837.5	1058
SRX7228452	Whole Embryo	NA	whole embryo	control rep1	SRP233494	SRS5729177	0.993	0.754	8.528	0.675	0.840	0.887	1272.0	34071	8022.98	1246
SRX7228453	Whole Embryo	NA	whole embryo	control rep1	SRP233494	SRS5729178	0.983	0.773	3.827	0.644	0.677	0.756	1359.08	28358	12913.91	441
SRX7228454	Whole Embryo	NA	whole embryo	control rep2	SRP233494	SRS5729179	0.993	0.750	8.777	0.682	0.815	0.896	1255.16	34504	7489.84	1488
SRX7228455	Whole Embryo	NA	whole embryo	control rep2	SRP233494	SRS5729180	0.984	0.771	4.611	0.651	0.645	0.791	1335.64	30224	13448.77	394
SRX7228456	Whole Embryo	NA	whole embryo	control rep3	SRP233494	SRS5729181	0.994	0.760	8.540	0.686	0.860	0.882	1306.12	32462	8110.16	1156
SRX7228457	Whole Embryo	NA	whole embryo	control rep3	SRP233494	SRS5729182	0.987	0.758	4.673	0.675	0.714	0.784	1344.7	29587	10897.02	634
SRX7228458	Whole Embryo	NA	whole embryo	dnmt1 mutant rep1	SRP233494	SRS5729183	0.994	0.499	8.625	0.678	0.814	0.890	2751.85	30722	10440.39	865
SRX7228459	Whole Embryo	NA	whole embryo	dnmt1 mutant rep1	SRP233494	SRS5729184	0.986	0.546	6.172	0.661	0.679	0.807	2656.29	26070	15001.71	339
SRX7228460	Whole Embryo	NA	whole embryo	dnmt1 mutant rep2	SRP233494	SRS5729185	0.994	0.501	8.112	0.673	0.782	0.891	2996.9	30644	10893.1	882
SRX7228461	Whole Embryo	NA	whole embryo	dnmt1 mutant rep2	SRP233494	SRS5729186	0.985	0.550	6.014	0.665	0.644	0.819	2809.8	25336	15839.24	314
SRX7228462	Whole Embryo	NA	whole embryo	dnmt1 mutant rep3	SRP233494	SRS5729187	0.995	0.504	7.462	0.683	0.837	0.889	3076.78	30006	10961.19	798
SRX7228463	Whole Embryo	NA	whole embryo	dnmt1 mutant rep3	SRP233494	SRS5729188	0.985	0.546	6.247	0.655	0.681	0.820	2859.66	24214	13667.97	454
SRX7285993	Brain	NA	NA	forebrain	SRP235124	SRS5779515	0.991	0.783	7.040	0.741	0.927	0.880	932.22	56313	8678.94	1078
SRX7624426	Brain	NA	Brain	Brain	SRP244384	SRS6056334	0.979	0.776	32.314	0.621	0.692	0.940	1158.0	59558	8978.99	1117
