wgEncodePsuHistoneCh12H3k04me1FImmortal2a4bInputRepPeaksRep1	PSU-m	2011-10-31	2012-04-16	2012-07-31
wgEncodePsuHistoneCh12H3k04me1FImmortal2a4bInputRepPeaksRep2	PSU-m	2011-10-31	2012-04-16	2012-07-31
wgEncodePsuHistoneCh12H3k04me1FImmortal2a4bInputRepSignalRep1	PSU-m	2011-10-31	n/a	2012-07-31
wgEncodePsuHistoneCh12H3k04me1FImmortal2a4bInputRepSignalRep2	PSU-m	2011-10-31	n/a	2012-07-31
wgEncodePsuHistoneCh12H3k04me1FImmortal2a4bInputSig	PSU-m	2011-10-31	n/a	2012-07-31
wgEncodePsuHistoneCh12H3k04me3FImmortal2a4bInputAlnRep1	PSU-m	2011-10-28	n/a	2012-07-28
wgEncodePsuHistoneCh12H3k04me3FImmortal2a4bInputAlnRep2	PSU-m	2011-10-28	n/a	2012-07-28
wgEncodePsuHistoneCh12H3k04me3FImmortal2a4bInputPk	PSU-m	2011-10-28	2012-04-16	2012-07-28
wgEncodePsuHistoneCh12H3k04me3FImmortal2a4bInputRawDataRep1	PSU-m	2011-10-28	n/a	2012-07-28
wgEncodePsuHistoneCh12H3k04me3FImmortal2a4bInputRawDataRep2	PSU-m	2011-10-28	n/a	2012-07-28
wgEncodePsuHistoneCh12H3k04me3FImmortal2a4bInputRepPeaksRep1	PSU-m	2011-10-28	2012-04-16	2012-07-28
wgEncodePsuHistoneCh12H3k04me3FImmortal2a4bInputRepPeaksRep2	PSU-m	2011-10-28	2012-04-16	2012-07-28
wgEncodePsuHistoneCh12H3k04me3FImmortal2a4bInputRepSignalRep1	PSU-m	2011-10-28	n/a	2012-07-28
wgEncodePsuHistoneCh12H3k04me3FImmortal2a4bInputRepSignalRep2	PSU-m	2011-10-28	n/a	2012-07-28
wgEncodePsuHistoneCh12H3k04me3FImmortal2a4bInputSig	PSU-m	2011-10-28	n/a	2012-07-28
wgEncodePsuHistoneCh12H3k09me3FImmortal2a4bAlnRep1	PSU-m	2011-11-11	n/a	2012-08-11
wgEncodePsuHistoneCh12H3k09me3FImmortal2a4bAlnRep2	PSU-m	2011-11-11	n/a	2012-08-11
wgEncodePsuHistoneCh12H3k09me3FImmortal2a4bInputPk	PSU-m	2011-11-11	2012-04-16	2012-08-11
wgEncodePsuHistoneCh12H3k09me3FImmortal2a4bInputRepPeaksRep1	PSU-m	2011-11-11	2012-04-16	2012-08-11
wgEncodePsuHistoneCh12H3k09me3FImmortal2a4bInputRepPeaksRep2	PSU-m	2011-11-11	2012-04-16	2012-08-11
wgEncodePsuHistoneCh12H3k09me3FImmortal2a4bInputRepSignalRep1	PSU-m	2011-11-11	n/a	2012-08-11
wgEncodePsuHistoneCh12H3k09me3FImmortal2a4bInputRepSignalRep2	PSU-m	2011-11-11	n/a	2012-08-11
wgEncodePsuHistoneCh12H3k09me3FImmortal2a4bInputSig	PSU-m	2011-11-11	n/a	2012-08-11
wgEncodePsuHistoneCh12H3k09me3FImmortal2a4bRawDataRep1	PSU-m	2011-11-11	n/a	2012-08-11
wgEncodePsuHistoneCh12H3k09me3FImmortal2a4bRawDataRep2	PSU-m	2011-11-11	n/a	2012-08-11
wgEncodePsuHistoneCh12H3k27me3FImmortal2a4bInputAlnRep1	PSU-m	2011-09-23	n/a	2012-06-23
wgEncodePsuHistoneCh12H3k27me3FImmortal2a4bInputAlnRep2	PSU-m	2011-09-23	n/a	2012-06-23
wgEncodePsuHistoneCh12H3k27me3FImmortal2a4bInputPk	PSU-m	2011-09-23	2012-04-16	2012-06-23
wgEncodePsuHistoneCh12H3k27me3FImmortal2a4bInputRawDataRep1	PSU-m	2011-09-23	n/a	2012-06-23
wgEncodePsuHistoneCh12H3k27me3FImmortal2a4bInputRawDataRep2	PSU-m	2011-09-23	n/a	2012-06-23
wgEncodePsuHistoneCh12H3k27me3FImmortal2a4bInputRepPeaksRep1	PSU-m	2011-09-23	2012-04-16	2012-06-23
wgEncodePsuHistoneCh12H3k27me3FImmortal2a4bInputRepPeaksRep2	PSU-m	2011-09-23	2012-04-16	2012-06-23
wgEncodePsuHistoneCh12H3k27me3FImmortal2a4bInputRepSignalRep1	PSU-m	2011-09-23	n/a	2012-06-23
wgEncodePsuHistoneCh12H3k27me3FImmortal2a4bInputRepSignalRep2	PSU-m	2011-09-23	n/a	2012-06-23
wgEncodePsuHistoneCh12H3k27me3FImmortal2a4bInputSig	PSU-m	2011-09-23	n/a	2012-06-23
wgEncodePsuHistoneCh12H3k36me3FImmortal2a4bInputAlnRep1	PSU-m	2011-10-25	n/a	2012-07-24
wgEncodePsuHistoneCh12H3k36me3FImmortal2a4bInputAlnRep2	PSU-m	2011-10-25	n/a	2012-07-24
wgEncodePsuHistoneCh12H3k36me3FImmortal2a4bInputPk	PSU-m	2011-10-25	2012-04-16	2012-07-24
wgEncodePsuHistoneCh12H3k36me3FImmortal2a4bInputRawDataRep1	PSU-m	2011-10-25	n/a	2012-07-24
wgEncodePsuHistoneCh12H3k36me3FImmortal2a4bInputRawDataRep2	PSU-m	2011-10-25	n/a	2012-07-24
wgEncodePsuHistoneCh12H3k36me3FImmortal2a4bInputRepPeaksRep1	PSU-m	2011-10-25	2012-04-16	2012-07-24
wgEncodePsuHistoneCh12H3k36me3FImmortal2a4bInputRepPeaksRep2	PSU-m	2011-10-25	2012-04-16	2012-07-24
wgEncodePsuHistoneCh12H3k36me3FImmortal2a4bInputRepSignalRep1	PSU-m	2011-10-25	n/a	2012-07-24
wgEncodePsuHistoneCh12H3k36me3FImmortal2a4bInputRepSignalRep2	PSU-m	2011-10-25	n/a	2012-07-24
wgEncodePsuHistoneCh12H3k36me3FImmortal2a4bInputSig	PSU-m	2011-10-25	n/a	2012-07-24
wgEncodePsuHistoneCh12InputFImmortal2a4bInputAlnRep1	PSU-m	2011-12-15	n/a	2012-09-15
wgEncodePsuHistoneCh12InputFImmortal2a4bInputAlnRep2	PSU-m	2011-12-15	n/a	2012-09-15
wgEncodePsuHistoneCh12InputFImmortal2a4bInputRawDataRep1	PSU-m	2011-12-15	n/a	2012-09-15
wgEncodePsuHistoneCh12InputFImmortal2a4bInputRawDataRep2	PSU-m	2011-12-15	n/a	2012-09-15
wgEncodePsuHistoneCh12InputFImmortal2a4bInputRepSignalRep1	PSU-m	2011-12-15	n/a	2012-09-15
wgEncodePsuHistoneCh12InputFImmortal2a4bInputRepSignalRep2	PSU-m	2011-12-15	n/a	2012-09-15
wgEncodePsuHistoneCh12InputFImmortal2a4bInputSig	PSU-m	2011-12-15	n/a	2012-09-15
wgEncodePsuHistoneErythroblH3k04me1BE14halfCd1AlnRep1	PSU-m	2011-11-15	n/a	2012-08-15
wgEncodePsuHistoneErythroblH3k04me1BE14halfCd1AlnRep2	PSU-m	2011-11-15	n/a	2012-08-15
wgEncodePsuHistoneErythroblH3k04me1BE14halfCd1InputPk	PSU-m	2011-11-15	2012-04-16	2012-08-15
wgEncodePsuHistoneErythroblH3k04me1BE14halfCd1InputRepPeaksRep1	PSU-m	2011-11-15	2012-04-16	2012-08-15
wgEncodePsuHistoneErythroblH3k04me1BE14halfCd1InputRepPeaksRep2	PSU-m	2011-11-15	2012-04-16	2012-08-15
wgEncodePsuHistoneErythroblH3k04me1BE14halfCd1InputRepSignalRep1	PSU-m	2011-11-15	n/a	2012-08-15
wgEncodePsuHistoneErythroblH3k04me1BE14halfCd1InputRepSignalRep2	PSU-m	2011-11-15	n/a	2012-08-15
wgEncodePsuHistoneErythroblH3k04me1BE14halfCd1InputSig	PSU-m	2011-11-15	n/a	2012-08-15
wgEncodePsuHistoneErythroblH3k04me1BE14halfCd1RawDataRep1	PSU-m	2011-11-15	n/a	2012-08-15
wgEncodePsuHistoneErythroblH3k04me1BE14halfCd1RawDataRep2	PSU-m	2011-11-15	n/a	2012-08-15
wgEncodePsuHistoneErythroblH3k04me3BE14halfCd1AlnRep1	PSU-m	2011-11-16	n/a	2012-08-15
wgEncodePsuHistoneErythroblH3k04me3BE14halfCd1AlnRep2	PSU-m	2011-11-16	n/a	2012-08-15
wgEncodePsuHistoneErythroblH3k04me3BE14halfCd1InputPk	PSU-m	2011-11-16	2012-04-16	2012-08-15
wgEncodePsuHistoneErythroblH3k04me3BE14halfCd1InputRepPeaksRep1	PSU-m	2011-11-16	2012-04-16	2012-08-15
wgEncodePsuHistoneErythroblH3k04me3BE14halfCd1InputRepPeaksRep2	PSU-m	2011-11-16	2012-04-16	2012-08-15
wgEncodePsuHistoneErythroblH3k04me3BE14halfCd1InputRepSignalRep1	PSU-m	2011-11-16	n/a	2012-08-15
wgEncodePsuHistoneErythroblH3k04me3BE14halfCd1InputRepSignalRep2	PSU-m	2011-11-16	n/a	2012-08-15
wgEncodePsuHistoneErythroblH3k04me3BE14halfCd1InputSig	PSU-m	2011-11-16	n/a	2012-08-15
wgEncodePsuHistoneErythroblH3k04me3BE14halfCd1RawDataRep1	PSU-m	2011-11-16	n/a	2012-08-15
wgEncodePsuHistoneErythroblH3k04me3BE14halfCd1RawDataRep2	PSU-m	2011-11-16	n/a	2012-08-15
wgEncodePsuHistoneErythroblH3k09me3BE14halfCd1AlnRep1	PSU-m	2011-11-11	n/a	2012-08-11
wgEncodePsuHistoneErythroblH3k09me3BE14halfCd1AlnRep2	PSU-m	2011-11-11	n/a	2012-08-11
wgEncodePsuHistoneErythroblH3k09me3BE14halfCd1InputPk	PSU-m	2011-11-11	2012-04-16	2012-08-11
wgEncodePsuHistoneErythroblH3k09me3BE14halfCd1InputRepPeaksRep1	PSU-m	2011-11-11	2012-04-16	2012-08-11
wgEncodePsuHistoneErythroblH3k09me3BE14halfCd1InputRepPeaksRep2	PSU-m	2011-11-11	2012-04-16	2012-08-11
wgEncodePsuHistoneErythroblH3k09me3BE14halfCd1InputRepSignalRep1	PSU-m	2011-11-11	n/a	2012-08-11
wgEncodePsuHistoneErythroblH3k09me3BE14halfCd1InputRepSignalRep2	PSU-m	2011-11-11	n/a	2012-08-11
wgEncodePsuHistoneErythroblH3k09me3BE14halfCd1InputSig	PSU-m	2011-11-11	n/a	2012-08-11
wgEncodePsuHistoneErythroblH3k09me3BE14halfCd1RawDataRep1	PSU-m	2011-11-11	n/a	2012-08-11
wgEncodePsuHistoneErythroblH3k09me3BE14halfCd1RawDataRep2	PSU-m	2011-11-11	n/a	2012-08-11
wgEncodePsuHistoneErythroblH3k27me3BE14halfCd1AlnRep1	PSU-m	2011-11-07	n/a	2012-08-07
wgEncodePsuHistoneErythroblH3k27me3BE14halfCd1AlnRep2	PSU-m	2011-11-07	n/a	2012-08-07
wgEncodePsuHistoneErythroblH3k27me3BE14halfCd1InputPk	PSU-m	2011-11-07	2012-04-16	2012-08-07
wgEncodePsuHistoneErythroblH3k27me3BE14halfCd1InputRepPeaksRep1	PSU-m	2011-11-07	2012-04-16	2012-08-07
wgEncodePsuHistoneErythroblH3k27me3BE14halfCd1InputRepPeaksRep2	PSU-m	2011-11-07	2012-04-16	2012-08-07
wgEncodePsuHistoneErythroblH3k27me3BE14halfCd1InputRepSignalRep1	PSU-m	2011-11-07	n/a	2012-08-07
wgEncodePsuHistoneErythroblH3k27me3BE14halfCd1InputRepSignalRep2	PSU-m	2011-11-07	n/a	2012-08-07
wgEncodePsuHistoneErythroblH3k27me3BE14halfCd1InputSig	PSU-m	2011-11-07	n/a	2012-08-07
wgEncodePsuHistoneErythroblH3k27me3BE14halfCd1RawDataRep1	PSU-m	2011-11-07	n/a	2012-08-07
wgEncodePsuHistoneErythroblH3k27me3BE14halfCd1RawDataRep2	PSU-m	2011-11-07	n/a	2012-08-07
wgEncodePsuHistoneErythroblH3k36me3BE14halfCd1AlnRep1	PSU-m	2011-11-15	n/a	2012-08-15
wgEncodePsuHistoneErythroblH3k36me3BE14halfCd1AlnRep2	PSU-m	2011-11-15	n/a	2012-08-15
wgEncodePsuHistoneErythroblH3k36me3BE14halfCd1InputPk	PSU-m	2011-11-15	2012-04-16	2012-08-15
wgEncodePsuHistoneErythroblH3k36me3BE14halfCd1InputRepPeaksRep1	PSU-m	2011-11-15	2012-04-16	2012-08-15
wgEncodePsuHistoneErythroblH3k36me3BE14halfCd1InputRepPeaksRep2	PSU-m	2011-11-15	2012-04-16	2012-08-15
wgEncodePsuHistoneErythroblH3k36me3BE14halfCd1InputRepSignalRep1	PSU-m	2011-11-15	n/a	2012-08-15
wgEncodePsuHistoneErythroblH3k36me3BE14halfCd1InputRepSignalRep2	PSU-m	2011-11-15	n/a	2012-08-15
wgEncodePsuHistoneErythroblH3k36me3BE14halfCd1InputSig	PSU-m	2011-11-15	n/a	2012-08-15
wgEncodePsuHistoneErythroblH3k36me3BE14halfCd1RawDataRep1	PSU-m	2011-11-15	n/a	2012-08-15
wgEncodePsuHistoneErythroblH3k36me3BE14halfCd1RawDataRep2	PSU-m	2011-11-15	n/a	2012-08-15
wgEncodePsuHistoneErythroblInputBE14halfCd1InputAlnRep1	PSU-m	2011-12-14	n/a	n/a
wgEncodePsuHistoneErythroblInputBE14halfCd1InputAlnRep2	PSU-m	2011-12-14	n/a	n/a
wgEncodePsuHistoneErythroblInputBE14halfCd1InputRawDataRep1	PSU-m	2011-12-14	n/a	n/a
wgEncodePsuHistoneErythroblInputBE14halfCd1InputRawDataRep2	PSU-m	2011-12-14	n/a	n/a
wgEncodePsuHistoneErythroblInputBE14halfCd1InputRepSignalRep1	PSU-m	2011-12-14	n/a	n/a
wgEncodePsuHistoneErythroblInputBE14halfCd1InputRepSignalRep2	PSU-m	2011-12-14	n/a	n/a
wgEncodePsuHistoneErythroblInputBE14halfCd1InputSig	PSU-m	2011-12-14	n/a	n/a
wgEncodePsuHistoneG1eH3k04me1ME0S129InputAlnRep1	PSU-m	2010-12-01	2011-10-31	n/a
wgEncodePsuHistoneG1eH3k04me1ME0S129InputAlnRep2	PSU-m	2010-12-01	2011-10-31	n/a
wgEncodePsuHistoneG1eH3k04me1ME0S129InputPk	PSU-m	2010-12-01	2012-04-25	n/a
wgEncodePsuHistoneG1eH3k04me1ME0S129InputRawDataRep1	PSU-m	2010-12-01	2011-10-31	n/a
wgEncodePsuHistoneG1eH3k04me1ME0S129InputRawDataRep2	PSU-m	2010-12-01	2011-10-31	n/a
wgEncodePsuHistoneG1eH3k04me1ME0S129InputRepPeaksRep1	PSU-m	2010-12-01	2012-04-16	n/a
wgEncodePsuHistoneG1eH3k04me1ME0S129InputRepPeaksRep2	PSU-m	2010-12-01	2012-04-16	n/a
wgEncodePsuHistoneG1eH3k04me1ME0S129InputRepSignalRep1	PSU-m	2010-12-01	2011-10-31	n/a
wgEncodePsuHistoneG1eH3k04me1ME0S129InputRepSignalRep2	PSU-m	2010-12-01	2011-10-31	n/a
wgEncodePsuHistoneG1eH3k04me1ME0S129InputSig	PSU-m	2010-12-01	2011-10-31	n/a
wgEncodePsuHistoneG1eH3k04me3ME0S129InputAlnRep1	PSU-m	2010-12-02	2011-10-27	n/a
wgEncodePsuHistoneG1eH3k04me3ME0S129InputAlnRep2	PSU-m	2010-12-02	2011-10-27	n/a
wgEncodePsuHistoneG1eH3k04me3ME0S129InputPk	PSU-m	2010-12-02	2012-04-16	n/a
wgEncodePsuHistoneG1eH3k04me3ME0S129InputRawDataRep1	PSU-m	2010-12-02	2011-10-27	n/a
wgEncodePsuHistoneG1eH3k04me3ME0S129InputRawDataRep2	PSU-m	2010-12-02	2011-10-27	n/a
wgEncodePsuHistoneG1eH3k04me3ME0S129InputRepPeaksRep1	PSU-m	2010-12-02	2012-04-16	n/a
wgEncodePsuHistoneG1eH3k04me3ME0S129InputRepPeaksRep2	PSU-m	2010-12-02	2012-04-16	n/a
wgEncodePsuHistoneG1eH3k04me3ME0S129InputRepSignalRep1	PSU-m	2010-12-02	2011-10-27	n/a
wgEncodePsuHistoneG1eH3k04me3ME0S129InputRepSignalRep2	PSU-m	2010-12-02	2011-10-27	n/a
wgEncodePsuHistoneG1eH3k04me3ME0S129InputSig	PSU-m	2010-12-02	2011-10-27	n/a
wgEncodePsuHistoneG1eH3k09me3ME0S129AlnRep1	PSU-m	2011-11-11	n/a	n/a
wgEncodePsuHistoneG1eH3k09me3ME0S129AlnRep2	PSU-m	2011-11-11	n/a	n/a
wgEncodePsuHistoneG1eH3k09me3ME0S129InputPk	PSU-m	2011-11-11	2012-04-16	n/a
wgEncodePsuHistoneG1eH3k09me3ME0S129InputRepPeaksRep1	PSU-m	2011-11-11	2012-04-16	n/a
wgEncodePsuHistoneG1eH3k09me3ME0S129InputRepPeaksRep2	PSU-m	2011-11-11	2012-04-16	n/a
wgEncodePsuHistoneG1eH3k09me3ME0S129InputRepSignalRep1	PSU-m	2011-11-11	n/a	n/a
wgEncodePsuHistoneG1eH3k09me3ME0S129InputRepSignalRep2	PSU-m	2011-11-11	n/a	n/a
wgEncodePsuHistoneG1eH3k09me3ME0S129InputSig	PSU-m	2011-11-11	n/a	n/a
wgEncodePsuHistoneG1eH3k09me3ME0S129RawDataRep1	PSU-m	2011-11-11	n/a	n/a
wgEncodePsuHistoneG1eH3k09me3ME0S129RawDataRep2	PSU-m	2011-11-11	n/a	n/a
wgEncodePsuHistoneG1eH3k27me3ME0S129InputAlnRep1	PSU-m	2011-09-30	n/a	n/a
wgEncodePsuHistoneG1eH3k27me3ME0S129InputAlnRep2	PSU-m	2011-09-30	n/a	n/a
wgEncodePsuHistoneG1eH3k27me3ME0S129InputPk	PSU-m	2011-09-30	2012-04-16	n/a
wgEncodePsuHistoneG1eH3k27me3ME0S129InputRawDataRep1	PSU-m	2011-09-30	n/a	n/a
wgEncodePsuHistoneG1eH3k27me3ME0S129InputRawDataRep2	PSU-m	2011-09-30	n/a	n/a
wgEncodePsuHistoneG1eH3k27me3ME0S129InputRepPeaksRep1	PSU-m	2011-09-30	2012-04-16	n/a
wgEncodePsuHistoneG1eH3k27me3ME0S129InputRepPeaksRep2	PSU-m	2011-09-30	2012-04-16	n/a
wgEncodePsuHistoneG1eH3k27me3ME0S129InputRepSignalRep1	PSU-m	2011-09-30	n/a	n/a
wgEncodePsuHistoneG1eH3k27me3ME0S129InputRepSignalRep2	PSU-m	2011-09-30	n/a	n/a
wgEncodePsuHistoneG1eH3k27me3ME0S129InputSig	PSU-m	2011-09-30	n/a	n/a
wgEncodePsuHistoneG1eH3k36me3ME0S129InputAlnRep1	PSU-m	2011-10-25	n/a	2012-07-24
wgEncodePsuHistoneG1eH3k36me3ME0S129InputAlnRep2	PSU-m	2011-10-25	n/a	2012-07-24
wgEncodePsuHistoneG1eH3k36me3ME0S129InputPk	PSU-m	2011-10-25	2012-04-16	2012-07-24
wgEncodePsuHistoneG1eH3k36me3ME0S129InputRawDataRep1	PSU-m	2011-10-25	n/a	2012-07-24
wgEncodePsuHistoneG1eH3k36me3ME0S129InputRawDataRep2	PSU-m	2011-10-25	n/a	2012-07-24
wgEncodePsuHistoneG1eH3k36me3ME0S129InputRepPeaksRep1	PSU-m	2011-10-25	2012-04-16	2012-07-24
wgEncodePsuHistoneG1eH3k36me3ME0S129InputRepPeaksRep2	PSU-m	2011-10-25	2012-04-16	2012-07-24
wgEncodePsuHistoneG1eH3k36me3ME0S129InputRepSignalRep1	PSU-m	2011-10-25	n/a	2012-07-24
wgEncodePsuHistoneG1eH3k36me3ME0S129InputRepSignalRep2	PSU-m	2011-10-25	n/a	2012-07-24
wgEncodePsuHistoneG1eH3k36me3ME0S129InputSig	PSU-m	2011-10-25	n/a	2012-07-24
wgEncodePsuHistoneG1eInputME0S129InputAlnRep1	PSU-m	2011-12-16	n/a	n/a
wgEncodePsuHistoneG1eInputME0S129InputAlnRep2	PSU-m	2011-12-16	n/a	n/a
wgEncodePsuHistoneG1eInputME0S129InputRawDataRep1	PSU-m	2011-12-16	n/a	n/a
wgEncodePsuHistoneG1eInputME0S129InputRawDataRep2	PSU-m	2011-12-16	n/a	n/a
wgEncodePsuHistoneG1eInputME0S129InputRepSignalRep1	PSU-m	2011-12-16	n/a	n/a
wgEncodePsuHistoneG1eInputME0S129InputRepSignalRep2	PSU-m	2011-12-16	n/a	n/a
wgEncodePsuHistoneG1eInputME0S129InputSig	PSU-m	2011-12-16	n/a	n/a
wgEncodePsuHistoneG1eer4e2H3k04me1ME0S129AlnRep1	PSU-m	2011-11-11	n/a	n/a
wgEncodePsuHistoneG1eer4e2H3k04me1ME0S129AlnRep2	PSU-m	2011-11-11	n/a	n/a
wgEncodePsuHistoneG1eer4e2H3k04me1ME0S129InputPk	PSU-m	2011-11-11	2012-04-16	n/a
wgEncodePsuHistoneG1eer4e2H3k04me1ME0S129InputRepPeaksRep1	PSU-m	2011-11-11	2012-04-16	n/a
wgEncodePsuHistoneG1eer4e2H3k04me1ME0S129InputRepPeaksRep2	PSU-m	2011-11-11	2012-04-16	n/a
wgEncodePsuHistoneG1eer4e2H3k04me1ME0S129InputRepSignalRep1	PSU-m	2011-11-11	n/a	n/a
wgEncodePsuHistoneG1eer4e2H3k04me1ME0S129InputRepSignalRep2	PSU-m	2011-11-11	n/a	n/a
wgEncodePsuHistoneG1eer4e2H3k04me1ME0S129InputSig	PSU-m	2011-11-11	n/a	n/a
wgEncodePsuHistoneG1eer4e2H3k04me1ME0S129RawDataRep1	PSU-m	2011-11-11	n/a	n/a
wgEncodePsuHistoneG1eer4e2H3k04me1ME0S129RawDataRep2	PSU-m	2011-11-11	n/a	n/a
wgEncodePsuHistoneG1eer4e2H3k04me3ME0S129InputAlnRep1	PSU-m	2010-12-02	2011-10-26	n/a
wgEncodePsuHistoneG1eer4e2H3k04me3ME0S129InputAlnRep2	PSU-m	2010-12-02	2011-10-26	n/a
wgEncodePsuHistoneG1eer4e2H3k04me3ME0S129InputPk	PSU-m	2010-12-02	2012-04-16	n/a
wgEncodePsuHistoneG1eer4e2H3k04me3ME0S129InputRawDataRep1	PSU-m	2010-12-02	2011-10-26	n/a
wgEncodePsuHistoneG1eer4e2H3k04me3ME0S129InputRawDataRep2	PSU-m	2010-12-02	2011-10-26	n/a
wgEncodePsuHistoneG1eer4e2H3k04me3ME0S129InputRepPeaksRep1	PSU-m	2010-12-02	2012-04-16	n/a
wgEncodePsuHistoneG1eer4e2H3k04me3ME0S129InputRepPeaksRep2	PSU-m	2010-12-02	2012-04-16	n/a
wgEncodePsuHistoneG1eer4e2H3k04me3ME0S129InputRepSignalRep1	PSU-m	2010-12-02	2011-10-26	n/a
wgEncodePsuHistoneG1eer4e2H3k04me3ME0S129InputRepSignalRep2	PSU-m	2010-12-02	2011-10-26	n/a
wgEncodePsuHistoneG1eer4e2H3k04me3ME0S129InputSig	PSU-m	2010-12-02	2011-10-26	n/a
wgEncodePsuHistoneG1eer4e2H3k09me3ME0S129AlnRep1	PSU-m	2011-11-15	n/a	n/a
wgEncodePsuHistoneG1eer4e2H3k09me3ME0S129AlnRep2	PSU-m	2011-11-15	n/a	n/a
wgEncodePsuHistoneG1eer4e2H3k09me3ME0S129InputPk	PSU-m	2011-11-15	2012-04-16	n/a
wgEncodePsuHistoneG1eer4e2H3k09me3ME0S129InputRepPeaksRep1	PSU-m	2011-11-15	2012-04-16	n/a
wgEncodePsuHistoneG1eer4e2H3k09me3ME0S129InputRepPeaksRep2	PSU-m	2011-11-15	2012-04-16	n/a
wgEncodePsuHistoneG1eer4e2H3k09me3ME0S129InputRepSignalRep1	PSU-m	2011-11-15	n/a	n/a
wgEncodePsuHistoneG1eer4e2H3k09me3ME0S129InputRepSignalRep2	PSU-m	2011-11-15	n/a	n/a
wgEncodePsuHistoneG1eer4e2H3k09me3ME0S129InputSig	PSU-m	2011-11-15	n/a	n/a
wgEncodePsuHistoneG1eer4e2H3k09me3ME0S129RawDataRep1	PSU-m	2011-11-15	n/a	n/a
wgEncodePsuHistoneG1eer4e2H3k09me3ME0S129RawDataRep2	PSU-m	2011-11-15	n/a	n/a
wgEncodePsuHistoneG1eer4e2H3k27me3ME0S129InputAlnRep1	PSU-m	2011-09-23	n/a	n/a
wgEncodePsuHistoneG1eer4e2H3k27me3ME0S129InputAlnRep2	PSU-m	2011-09-23	n/a	n/a
wgEncodePsuHistoneG1eer4e2H3k27me3ME0S129InputPk	PSU-m	2011-09-23	2012-04-16	n/a
wgEncodePsuHistoneG1eer4e2H3k27me3ME0S129InputRawDataRep1	PSU-m	2011-09-23	n/a	n/a
wgEncodePsuHistoneG1eer4e2H3k27me3ME0S129InputRawDataRep2	PSU-m	2011-09-23	n/a	n/a
wgEncodePsuHistoneG1eer4e2H3k27me3ME0S129InputRepPeaksRep1	PSU-m	2011-09-23	2012-04-16	n/a
wgEncodePsuHistoneG1eer4e2H3k27me3ME0S129InputRepPeaksRep2	PSU-m	2011-09-23	2012-04-16	n/a
wgEncodePsuHistoneG1eer4e2H3k27me3ME0S129InputRepSignalRep1	PSU-m	2011-09-23	n/a	n/a
wgEncodePsuHistoneG1eer4e2H3k27me3ME0S129InputRepSignalRep2	PSU-m	2011-09-23	n/a	n/a
wgEncodePsuHistoneG1eer4e2H3k27me3ME0S129InputSig	PSU-m	2011-09-23	n/a	n/a
wgEncodePsuHistoneG1eer4e2H3k36me3BE0S129InputAlnRep1	PSU-m	2011-10-30	n/a	2012-07-30
wgEncodePsuHistoneG1eer4e2H3k36me3BE0S129InputAlnRep2	PSU-m	2011-10-30	n/a	2012-07-30
wgEncodePsuHistoneG1eer4e2H3k36me3BE0S129InputPk	PSU-m	2011-10-30	2012-04-16	2012-07-30
wgEncodePsuHistoneG1eer4e2H3k36me3BE0S129InputRawDataRep1	PSU-m	2011-10-30	n/a	2012-07-30
wgEncodePsuHistoneG1eer4e2H3k36me3BE0S129InputRawDataRep2	PSU-m	2011-10-30	n/a	2012-07-30
wgEncodePsuHistoneG1eer4e2H3k36me3BE0S129InputRepPeaksRep1	PSU-m	2011-10-30	2012-04-16	2012-07-30
wgEncodePsuHistoneG1eer4e2H3k36me3BE0S129InputRepPeaksRep2	PSU-m	2011-10-30	2012-04-16	2012-07-30
wgEncodePsuHistoneG1eer4e2H3k36me3BE0S129InputRepSignalRep1	PSU-m	2011-10-30	n/a	2012-07-30
wgEncodePsuHistoneG1eer4e2H3k36me3BE0S129InputRepSignalRep2	PSU-m	2011-10-30	n/a	2012-07-30
wgEncodePsuHistoneG1eer4e2H3k36me3BE0S129InputSig	PSU-m	2011-10-30	n/a	2012-07-30
wgEncodePsuHistoneG1eer4e2InputME0S129InputAlnRep1	PSU-m	2011-12-16	n/a	n/a
wgEncodePsuHistoneG1eer4e2InputME0S129InputAlnRep2	PSU-m	2011-12-16	n/a	n/a
wgEncodePsuHistoneG1eer4e2InputME0S129InputRawDataRep1	PSU-m	2011-12-16	n/a	n/a
wgEncodePsuHistoneG1eer4e2InputME0S129InputRawDataRep2	PSU-m	2011-12-16	n/a	n/a
wgEncodePsuHistoneG1eer4e2InputME0S129InputRepSignalRep1	PSU-m	2011-12-16	n/a	n/a
wgEncodePsuHistoneG1eer4e2InputME0S129InputRepSignalRep2	PSU-m	2011-12-16	n/a	n/a
wgEncodePsuHistoneG1eer4e2InputME0S129InputSig	PSU-m	2011-12-16	n/a	n/a
wgEncodePsuHistoneMegakaryoH3k04me1BE14halfCd1InputAlnRep1	PSU-m	2011-10-30	n/a	2012-07-30
wgEncodePsuHistoneMegakaryoH3k04me1BE14halfCd1InputAlnRep2	PSU-m	2011-10-30	n/a	2012-07-30
wgEncodePsuHistoneMegakaryoH3k04me1BE14halfCd1InputPk	PSU-m	2011-10-30	2012-04-16	2012-07-30
wgEncodePsuHistoneMegakaryoH3k04me1BE14halfCd1InputRawDataRep1	PSU-m	2011-10-30	n/a	2012-07-30
wgEncodePsuHistoneMegakaryoH3k04me1BE14halfCd1InputRawDataRep2	PSU-m	2011-10-30	n/a	2012-07-30
