#metaObject	lab	dateSubmitted	dateResubmitted	dateUnrestricted	composite
wgEncodeHaibTfbsSknshFosl2V0422111RawRep1	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshFosl2V0422111RawRep2	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshFoxm1sc502V0422111AlnRep1	HudsonAlpha	2012-07-19	n/a	2013-04-19	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshFoxm1sc502V0422111AlnRep2	HudsonAlpha	2012-07-19	n/a	2013-04-19	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshFoxm1sc502V0422111PkRep1	HudsonAlpha	2012-07-19	n/a	2013-04-19	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshFoxm1sc502V0422111PkRep2	HudsonAlpha	2012-07-19	n/a	2013-04-19	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshFoxm1sc502V0422111RawDataRep1	HudsonAlpha	2012-07-19	n/a	2013-04-19	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshFoxm1sc502V0422111RawDataRep2	HudsonAlpha	2012-07-19	n/a	2013-04-19	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshFoxm1sc502V0422111RawRep1	HudsonAlpha	2012-07-19	n/a	2013-04-19	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshFoxm1sc502V0422111RawRep2	HudsonAlpha	2012-07-19	n/a	2013-04-19	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshGabpV0422111AlnRep1	HudsonAlpha	2012-07-20	n/a	2013-04-20	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshGabpV0422111AlnRep2	HudsonAlpha	2012-07-20	n/a	2013-04-20	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshGabpV0422111PkRep1	HudsonAlpha	2012-07-20	n/a	2013-04-20	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshGabpV0422111PkRep2	HudsonAlpha	2012-07-20	n/a	2013-04-20	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshGabpV0422111RawDataRep1	HudsonAlpha	2012-07-20	n/a	2013-04-20	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshGabpV0422111RawDataRep2	HudsonAlpha	2012-07-20	n/a	2013-04-20	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshGabpV0422111RawRep1	HudsonAlpha	2012-07-20	n/a	2013-04-20	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshGabpV0422111RawRep2	HudsonAlpha	2012-07-20	n/a	2013-04-20	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshGata3V0422111AlnRep1	HudsonAlpha	2012-07-20	n/a	2013-04-20	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshGata3V0422111AlnRep2	HudsonAlpha	2012-07-20	n/a	2013-04-20	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshGata3V0422111PkRep1	HudsonAlpha	2012-07-20	n/a	2013-04-20	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshGata3V0422111PkRep2	HudsonAlpha	2012-07-20	n/a	2013-04-20	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshGata3V0422111RawDataRep1	HudsonAlpha	2012-07-20	n/a	2013-04-20	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshGata3V0422111RawDataRep2	HudsonAlpha	2012-07-20	n/a	2013-04-20	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshGata3V0422111RawRep1	HudsonAlpha	2012-07-20	n/a	2013-04-20	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshGata3V0422111RawRep2	HudsonAlpha	2012-07-20	n/a	2013-04-20	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshJundV0422111AlnRep1	HudsonAlpha	2012-07-03	n/a	2013-04-03	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshJundV0422111AlnRep2	HudsonAlpha	2012-07-03	n/a	2013-04-03	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshJundV0422111PkRep1	HudsonAlpha	2012-07-03	n/a	2013-04-03	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshJundV0422111PkRep2	HudsonAlpha	2012-07-03	n/a	2013-04-03	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshJundV0422111RawDataRep1	HudsonAlpha	2012-07-03	n/a	2013-04-03	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshJundV0422111RawDataRep2	HudsonAlpha	2012-07-03	n/a	2013-04-03	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshJundV0422111RawRep1	HudsonAlpha	2012-07-03	n/a	2013-04-03	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshJundV0422111RawRep2	HudsonAlpha	2012-07-03	n/a	2013-04-03	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshMaxV0422111AlnRep1	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshMaxV0422111AlnRep2	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshMaxV0422111PkRep1	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshMaxV0422111PkRep2	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshMaxV0422111RawDataRep1	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshMaxV0422111RawDataRep2	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshMaxV0422111RawRep1	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshMaxV0422111RawRep2	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshMef2aV0422111AlnRep1	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshMef2aV0422111AlnRep2	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshMef2aV0422111PkRep1	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshMef2aV0422111PkRep2	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshMef2aV0422111RawDataRep1	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshMef2aV0422111RawDataRep2	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshMef2aV0422111RawRep1	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshMef2aV0422111RawRep2	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshNficsc81335V0422111AlnRep1	HudsonAlpha	2012-07-18	n/a	2013-04-18	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshNficsc81335V0422111AlnRep2	HudsonAlpha	2012-07-18	n/a	2013-04-18	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshNficsc81335V0422111PkRep1	HudsonAlpha	2012-07-18	n/a	2013-04-18	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshNficsc81335V0422111PkRep2	HudsonAlpha	2012-07-18	n/a	2013-04-18	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshNficsc81335V0422111RawDataRep1	HudsonAlpha	2012-07-18	n/a	2013-04-18	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshNficsc81335V0422111RawDataRep2	HudsonAlpha	2012-07-18	n/a	2013-04-18	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshNficsc81335V0422111RawRep1	HudsonAlpha	2012-07-18	n/a	2013-04-18	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshNficsc81335V0422111RawRep2	HudsonAlpha	2012-07-18	n/a	2013-04-18	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshNrsfPcr2xAlnRep1	HudsonAlpha	2010-08-06	n/a	2011-05-06	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshNrsfPcr2xAlnRep2	HudsonAlpha	2010-06-21	n/a	2011-03-21	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshNrsfPcr2xPkRep1	HudsonAlpha	2010-08-06	n/a	2011-05-06	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshNrsfPcr2xPkRep2	HudsonAlpha	2010-06-21	n/a	2011-03-21	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshNrsfPcr2xRawDataRep1	HudsonAlpha	2010-06-21	2011-04-18	2011-03-21	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshNrsfPcr2xRawDataRep2	HudsonAlpha	2010-12-08	n/a	2011-09-08	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshNrsfPcr2xRawRep1	HudsonAlpha	2010-12-01	n/a	2011-09-01	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshNrsfPcr2xRawRep2	HudsonAlpha	2011-01-20	n/a	2011-10-20	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshNrsfV0416101AlnRep1	HudsonAlpha	2011-06-27	n/a	2012-03-27	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshNrsfV0416101AlnRep2V2	HudsonAlpha	2011-06-29	2011-09-02	2012-03-27	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshNrsfV0416101PkRep1	HudsonAlpha	2011-06-27	n/a	2012-03-27	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshNrsfV0416101PkRep2	HudsonAlpha	2011-06-27	n/a	2012-03-27	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshNrsfV0416101RawDataRep1	HudsonAlpha	2011-06-27	n/a	2012-03-27	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshNrsfV0416101RawDataRep2	HudsonAlpha	2011-06-27	n/a	2012-03-27	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshNrsfV0416101RawRep1	HudsonAlpha	2011-06-27	n/a	2012-03-27	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshNrsfV0416101RawRep2	HudsonAlpha	2011-06-27	n/a	2012-03-27	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshP300V0422111AlnRep1	HudsonAlpha	2012-07-28	n/a	2013-04-28	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshP300V0422111AlnRep2	HudsonAlpha	2012-07-28	n/a	2013-04-28	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshP300V0422111PkRep1	HudsonAlpha	2012-07-28	n/a	2013-04-28	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshP300V0422111PkRep2	HudsonAlpha	2012-07-28	n/a	2013-04-28	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshP300V0422111RawDataRep1	HudsonAlpha	2012-07-28	n/a	2013-04-28	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshP300V0422111RawDataRep2	HudsonAlpha	2012-07-28	n/a	2013-04-28	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshP300V0422111RawRep1	HudsonAlpha	2012-07-28	n/a	2013-04-28	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshP300V0422111RawRep2	HudsonAlpha	2012-07-28	n/a	2013-04-28	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshPbx3V0422111AlnRep1	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshPbx3V0422111AlnRep2	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshPbx3V0422111PkRep1	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshPbx3V0422111PkRep2	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshPbx3V0422111RawDataRep1	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshPbx3V0422111RawDataRep2	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshPbx3V0422111RawRep1	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshPbx3V0422111RawRep2	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshPol24h8V0416101AlnRep1	HudsonAlpha	2011-06-27	n/a	2012-03-27	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshPol24h8V0416101AlnRep2	HudsonAlpha	2011-06-27	n/a	2012-03-27	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshPol24h8V0416101PkRep1	HudsonAlpha	2011-06-27	n/a	2012-03-27	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshPol24h8V0416101PkRep2	HudsonAlpha	2011-06-27	n/a	2012-03-27	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshPol24h8V0416101RawDataRep1	HudsonAlpha	2011-06-27	n/a	2012-03-27	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshPol24h8V0416101RawDataRep2	HudsonAlpha	2011-06-27	n/a	2012-03-27	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshPol24h8V0416101RawRep1	HudsonAlpha	2011-06-27	n/a	2012-03-27	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshPol24h8V0416101RawRep2	HudsonAlpha	2011-06-27	n/a	2012-03-27	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxlchPcr2xAlnRep1	HudsonAlpha	2009-07-19	2010-08-06	2011-05-06	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxlchPcr2xAlnRep2	HudsonAlpha	2011-01-19	2010-06-21	2011-10-19	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxlchPcr2xRawDataRep1	HudsonAlpha	2011-01-21	n/a	2011-10-21	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxlchPcr2xRawDataRep2	HudsonAlpha	2011-01-21	2011-04-18	2011-10-21	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxlchPcr2xRawRep1	HudsonAlpha	2011-01-21	n/a	2011-10-21	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxlchPcr2xRawRep2	HudsonAlpha	2011-01-20	n/a	2011-10-20	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxlchV0416101AlnRep1	HudsonAlpha	2011-07-18	n/a	2012-04-18	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxlchV0416101AlnRep2	HudsonAlpha	2011-07-18	n/a	2012-04-18	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxlchV0416101AlnRep3	HudsonAlpha	2011-07-18	n/a	2012-04-18	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxlchV0416101RawDataRep1	HudsonAlpha	2011-07-18	n/a	2012-04-18	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxlchV0416101RawDataRep2	HudsonAlpha	2011-07-18	n/a	2012-04-18	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxlchV0416101RawDataRep3	HudsonAlpha	2011-07-18	n/a	2012-04-18	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxlchV0416101RawRep1	HudsonAlpha	2011-07-18	n/a	2012-04-18	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxlchV0416101RawRep2	HudsonAlpha	2011-07-18	n/a	2012-04-18	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxlchV0416101RawRep3	HudsonAlpha	2011-07-18	n/a	2012-04-18	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxlchV0422111AlnRep1	HudsonAlpha	2012-07-31	n/a	2013-05-01	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxlchV0422111AlnRep2	HudsonAlpha	2012-07-31	n/a	2013-05-01	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxlchV0422111AlnRep3	HudsonAlpha	2012-07-31	n/a	2013-05-01	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxlchV0422111AlnRep4	HudsonAlpha	2012-07-31	n/a	2013-05-01	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxlchV0422111RawDataRep1	HudsonAlpha	2012-07-31	n/a	2013-05-01	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxlchV0422111RawDataRep2	HudsonAlpha	2012-07-31	n/a	2013-05-01	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxlchV0422111RawDataRep3	HudsonAlpha	2012-07-31	n/a	2013-05-01	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxlchV0422111RawDataRep4	HudsonAlpha	2012-07-31	n/a	2013-05-01	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxlchV0422111RawRep1	HudsonAlpha	2012-07-31	n/a	2013-05-01	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxlchV0422111RawRep2	HudsonAlpha	2012-07-31	n/a	2013-05-01	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxlchV0422111RawRep3	HudsonAlpha	2012-07-31	n/a	2013-05-01	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxlchV0422111RawRep4	HudsonAlpha	2012-07-31	n/a	2013-05-01	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxraV0422111AlnRep1	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxraV0422111AlnRep2	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxraV0422111PkRep1	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxraV0422111PkRep2	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxraV0422111RawDataRep1	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxraV0422111RawDataRep2	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxraV0422111RawRep1	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshRxraV0422111RawRep2	HudsonAlpha	2012-07-30	n/a	2013-04-29	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshSin3ak20V0416101AlnRep1	HudsonAlpha	2011-06-27	n/a	2012-03-27	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshSin3ak20V0416101AlnRep2V2	HudsonAlpha	2011-06-29	2011-09-02	2012-03-27	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshSin3ak20V0416101PkRep1	HudsonAlpha	2011-06-27	n/a	2012-03-27	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshSin3ak20V0416101PkRep2	HudsonAlpha	2011-06-27	n/a	2012-03-27	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshSin3ak20V0416101RawDataRep1	HudsonAlpha	2011-06-27	n/a	2012-03-27	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshSin3ak20V0416101RawDataRep2	HudsonAlpha	2011-06-27	n/a	2012-03-27	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshSin3ak20V0416101RawRep1	HudsonAlpha	2011-06-27	n/a	2012-03-27	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshSin3ak20V0416101RawRep2	HudsonAlpha	2011-06-27	n/a	2012-03-27	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshTaf1V0416101AlnRep1	HudsonAlpha	2011-09-05	n/a	2012-06-05	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshTaf1V0416101AlnRep2	HudsonAlpha	2011-09-05	n/a	2012-06-05	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshTaf1V0416101PkRep1	HudsonAlpha	2011-09-05	n/a	2012-06-05	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshTaf1V0416101PkRep2	HudsonAlpha	2011-09-05	n/a	2012-06-05	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshTaf1V0416101RawDataRep1	HudsonAlpha	2011-09-05	n/a	2012-06-05	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshTaf1V0416101RawDataRep2	HudsonAlpha	2011-09-05	n/a	2012-06-05	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshTaf1V0416101RawRep1	HudsonAlpha	2011-09-05	n/a	2012-06-05	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshTaf1V0416101RawRep2	HudsonAlpha	2011-09-05	n/a	2012-06-05	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshTcf12V0422111AlnRep1	HudsonAlpha	2012-07-03	n/a	2013-04-03	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshTcf12V0422111AlnRep2	HudsonAlpha	2012-07-03	n/a	2013-04-03	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshTcf12V0422111PkRep1	HudsonAlpha	2012-07-03	n/a	2013-04-03	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshTcf12V0422111PkRep2	HudsonAlpha	2012-07-03	n/a	2013-04-03	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshTcf12V0422111RawDataRep1	HudsonAlpha	2012-07-03	n/a	2013-04-03	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshTcf12V0422111RawDataRep2	HudsonAlpha	2012-07-03	n/a	2013-04-03	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshTcf12V0422111RawRep1	HudsonAlpha	2012-07-03	n/a	2013-04-03	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshTcf12V0422111RawRep2	HudsonAlpha	2012-07-03	n/a	2013-04-03	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshTead4sc101184V0422111AlnRep1	HudsonAlpha	2012-07-29	n/a	2013-04-28	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshTead4sc101184V0422111AlnRep2	HudsonAlpha	2012-07-29	n/a	2013-04-28	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshTead4sc101184V0422111PkRep1	HudsonAlpha	2012-07-29	n/a	2013-04-28	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshTead4sc101184V0422111PkRep2	HudsonAlpha	2012-07-29	n/a	2013-04-28	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshTead4sc101184V0422111RawDataRep1	HudsonAlpha	2012-07-29	n/a	2013-04-28	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshTead4sc101184V0422111RawDataRep2	HudsonAlpha	2012-07-29	n/a	2013-04-28	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshTead4sc101184V0422111RawRep1	HudsonAlpha	2012-07-29	n/a	2013-04-28	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshTead4sc101184V0422111RawRep2	HudsonAlpha	2012-07-29	n/a	2013-04-28	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshUsf1V0422111AlnRep1	HudsonAlpha	2012-07-28	n/a	2013-04-28	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshUsf1V0422111AlnRep2	HudsonAlpha	2012-07-28	n/a	2013-04-28	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshUsf1V0422111PkRep1	HudsonAlpha	2012-07-28	n/a	2013-04-28	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshUsf1V0422111PkRep2	HudsonAlpha	2012-07-28	n/a	2013-04-28	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshUsf1V0422111RawDataRep1	HudsonAlpha	2012-07-28	n/a	2013-04-28	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshUsf1V0422111RawDataRep2	HudsonAlpha	2012-07-28	n/a	2013-04-28	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshUsf1V0422111RawRep1	HudsonAlpha	2012-07-28	n/a	2013-04-28	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshUsf1V0422111RawRep2	HudsonAlpha	2012-07-28	n/a	2013-04-28	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshYy1sc281V0422111AlnRep1	HudsonAlpha	2012-07-03	n/a	2013-04-03	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshYy1sc281V0422111AlnRep2	HudsonAlpha	2012-07-03	n/a	2013-04-03	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshYy1sc281V0422111PkRep1	HudsonAlpha	2012-07-03	n/a	2013-04-03	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshYy1sc281V0422111PkRep2	HudsonAlpha	2012-07-03	n/a	2013-04-03	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshYy1sc281V0422111RawDataRep1	HudsonAlpha	2012-07-03	n/a	2013-04-03	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshYy1sc281V0422111RawDataRep2	HudsonAlpha	2012-07-03	n/a	2013-04-03	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshYy1sc281V0422111RawRep1	HudsonAlpha	2012-07-03	n/a	2013-04-03	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshYy1sc281V0422111RawRep2	HudsonAlpha	2012-07-03	n/a	2013-04-03	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshZbtb33V0422111AlnRep1	HudsonAlpha	2012-07-26	n/a	2013-04-26	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshZbtb33V0422111AlnRep2	HudsonAlpha	2012-07-26	n/a	2013-04-26	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshZbtb33V0422111PkRep1	HudsonAlpha	2012-07-26	n/a	2013-04-26	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshZbtb33V0422111PkRep2	HudsonAlpha	2012-07-26	n/a	2013-04-26	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshZbtb33V0422111RawDataRep1	HudsonAlpha	2012-07-26	n/a	2013-04-26	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshZbtb33V0422111RawDataRep2	HudsonAlpha	2012-07-26	n/a	2013-04-26	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshZbtb33V0422111RawRep1	HudsonAlpha	2012-07-26	n/a	2013-04-26	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshZbtb33V0422111RawRep2	HudsonAlpha	2012-07-26	n/a	2013-04-26	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshraCtcfV0416102AlnRep1	HudsonAlpha	2010-12-17	n/a	2011-09-17	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshraCtcfV0416102AlnRep2	HudsonAlpha	2010-12-17	n/a	2011-09-17	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshraCtcfV0416102PkRep1	HudsonAlpha	2010-12-17	n/a	2011-09-17	wgEncodeHaibTfbs
wgEncodeHaibTfbsSknshraCtcfV0416102PkRep2	HudsonAlpha	2010-12-17	n/a	2011-09-17	wgEncodeHaibTfbs
