ENSG00000223972.4	GTEX-PLZ6-0326-SM-3P61J	arteryAorta	0.000
ENSG00000223972.4	GTEX-PLZ5-0426-SM-3P612	arteryAorta	0.000
ENSG00000223972.4	GTEX-P78B-0826-SM-3NMCA	arteryAorta	0.028
ENSG00000223972.4	GTEX-P4QS-0426-SM-3NMCQ	arteryAorta	0.022
ENSG00000223972.4	GTEX-P4PQ-0426-SM-3NMCI	arteryAorta	0.000
ENSG00000223972.4	GTEX-P4PP-0426-SM-3NM9H	arteryAorta	0.000
ENSG00000223972.4	GTEX-P44H-1026-SM-3NM96	arteryAorta	0.000
ENSG00000223972.4	GTEX-OXRL-0426-SM-3NM97	arteryAorta	0.000
ENSG00000223972.4	GTEX-OOBK-0425-SM-3LK5O	arteryAorta	0.000
ENSG00000223972.4	GTEX-OOBJ-0426-SM-3NB1S	arteryAorta	0.000
ENSG00000223972.4	GTEX-OIZI-1126-SM-3NB1F	arteryAorta	0.000
ENSG00000223972.4	GTEX-OIZG-0426-SM-3LK5W	arteryAorta	0.000
ENSG00000223972.4	GTEX-OHPM-0426-SM-3TW8V	arteryAorta	0.000
ENSG00000223972.4	GTEX-OHPL-0426-SM-3TW8X	arteryAorta	0.000
ENSG00000223972.4	GTEX-OHPK-0426-SM-3MJH3	arteryAorta	0.000
ENSG00000223972.4	GTEX-O5YW-0426-SM-3MJHJ	arteryAorta	0.000
ENSG00000223972.4	GTEX-O5YV-0626-SM-3LK64	arteryAorta	0.000
ENSG00000223972.4	GTEX-O5YT-0426-SM-3MJHD	arteryAorta	0.000
ENSG00000223972.4	GTEX-NPJ8-0526-SM-3MJHN	arteryAorta	0.000
ENSG00000223972.4	GTEX-NFK9-1326-SM-3LK5I	arteryAorta	0.000
ENSG00000223972.4	GTEX-NPJ7-1326-SM-3MJHO	arteryCoronary	0.025
ENSG00000223972.4	GTEX-XV7Q-0626-SM-4BRV5	arteryCoronary	0.174
ENSG00000223972.4	GTEX-XQ8I-0326-SM-4BOPN	arteryCoronary	0.000
ENSG00000223972.4	GTEX-XPVG-0926-SM-4B651	arteryCoronary	0.024
ENSG00000223972.4	GTEX-XPT6-0426-SM-4B672	arteryCoronary	0.000
ENSG00000223972.4	GTEX-XGQ4-0626-SM-4AT56	arteryCoronary	0.000
ENSG00000223972.4	GTEX-WRHU-1126-SM-4E3I1	arteryCoronary	0.000
ENSG00000223972.4	GTEX-WFG7-0626-SM-4LMK6	arteryCoronary	0.000
ENSG00000223972.4	GTEX-VUSG-0626-SM-4KL1Z	arteryCoronary	0.000
ENSG00000223972.4	GTEX-UPK5-0126-SM-3GADM	arteryCoronary	0.000
ENSG00000223972.4	GTEX-UPIC-0326-SM-4IHJ9	arteryCoronary	0.000
