accession	label	cell_type	tissue	_source_name	_study	__sample	__bsrate	__meth	__depth	__mapping	__uniq	__sites	__hmr_size	__hmr_count	__pmd_size	__pmd_count
SRX10768419	Blood	CD14+ monocytes	peripheral blood	peripheral blood	SRP318399	SRS8853606	0.996	0.800	11.602	0.955	0.999	0.954	924.9	64691	11774.12	3714
SRX10768420	Blood	CD14+ monocytes	peripheral blood	peripheral blood	SRP318399	SRS8853607	0.996	0.791	16.892	0.955	0.999	0.956	849.08	77303	12874.72	3569
SRX10768421	Blood	CD14+ monocytes	peripheral blood	peripheral blood	SRP318399	SRS8853608	0.996	0.805	11.617	0.956	0.999	0.953	922.46	64836	10914.53	3373
SRX10768422	Blood	CD14+ monocytes	peripheral blood	peripheral blood	SRP318399	SRS8853609	0.996	0.804	11.781	0.955	0.999	0.955	933.06	63094	11139.89	3433
SRX10768423	Blood	CD14+ monocytes	peripheral blood	peripheral blood	SRP318399	SRS8853610	0.996	0.799	10.963	0.957	0.999	0.954	945.91	62045	9383.6	3217
SRX10768424	Blood	CD14+ monocytes	peripheral blood	peripheral blood	SRP318399	SRS8853612	0.996	0.790	14.692	0.956	0.999	0.956	921.32	64884	8771.8	3393
SRX10768425	Blood	CD14+ monocytes	peripheral blood	peripheral blood	SRP318399	SRS8853611	0.996	0.797	10.920	0.959	0.999	0.952	986.82	55937	9651.62	3270
SRX10895103	EGC	human EGC	NA	human EG	SRP319892	SRS8987927	0.957	0.751	4.867	0.243	0.435	1.000	1546.74	27627	33593.54	477
SRX10895104	EGC	human EGC	NA	human EG	SRP319892	SRS8987928	0.958	0.747	4.618	0.231	0.417	1.000	1589.94	26666	34830.62	545
SRX10895105	EGC	human EGC	NA	human EG	SRP319892	SRS8987929	0.955	0.753	4.694	0.232	0.408	1.000	1525.04	26968	35343.73	406
SRX10895106	EGC	human EGC	NA	human EG	SRP319892	SRS8987930	0.960	0.761	4.765	0.248	0.357	1.000	1481.49	28416	54028.69	642
SRX10895107	freshly isolated human PGCLC	freshly isolated human PGCLC	NA	human PGCLC	SRP319892	SRS8987931	0.968	0.671	5.482	0.246	0.420	1.000	1650.04	36581	26326.02	607
SRX10895108	freshly isolated human PGCLC	freshly isolated human PGCLC	NA	human PGCLC	SRP319892	SRS8987932	0.971	0.568	4.616	0.228	0.262	1.000	3682.12	28246	55405.35	309
SRX10895109	long-term culture human PGCLC c56	long-term culture human PGCLC c56	NA	human PGCLC	SRP319892	SRS8987933	0.970	0.670	5.162	0.229	0.366	1.000	1757.18	34124	31906.72	396
SRX10895110	long-term culture human PGCLC c56	long-term culture human PGCLC c56	NA	human PGCLC	SRP319892	SRS8987934	0.965	0.545	4.411	0.240	0.494	1.000	4280.26	26226	230501.83	1013
SRX10895111	long-term culture human PGCLC c84	long-term culture human PGCLC c84	NA	human PGCLC	SRP319892	SRS8987935	0.970	0.564	4.872	0.246	0.345	1.000	3394.39	30946	56424.67	269
SRX10895112	long-term culture human PGCLC c84	long-term culture human PGCLC c84	NA	human PGCLC	SRP319892	SRS8987936	0.970	0.545	4.927	0.226	0.377	1.000	4469.15	27958	197928.46	1154
SRX10895113	long-term culture human PGCLC c71	long-term culture human PGCLC c71	NA	human PGCLC	SRP319892	SRS8987937	0.968	0.570	4.621	0.231	0.413	1.000	3285.15	30729	70932.52	195
SRX10895114	long-term culture human PGCLC c63	long-term culture human PGCLC c63	NA	human PGCLC	SRP319892	SRS8987938	0.969	0.615	4.796	0.241	0.291	1.000	2527.03	35689	39810.75	270
SRX10895115	iPSC	human iPSC	NA	human iPSC	SRP319892	SRS8987939	0.960	0.774	4.745	0.244	0.205	1.000	1507.42	26719	36325.98	517
SRX10895116	iPSC	human iPSC	NA	human iPSC	SRP319892	SRS8987940	0.959	0.770	5.040	0.234	0.387	1.000	1472.56	27090	35625.9	420
SRX10895117	iPSC	human iPSC	NA	human iPSC	SRP319892	SRS8987941	0.955	0.771	4.685	0.232	0.447	1.000	1481.71	27071	36175.88	376
SRX10895118	iPSC	human iPSC	NA	human iPSC	SRP319892	SRS8987942	0.960	0.766	4.795	0.246	0.314	1.000	1460.72	28664	67940.24	880
SRX10940572	Cell Line	NA	NA	Prostate Epithelial Cell Line	SRP320538	SRS9020270	0.990	0.712	12.041	0.747	0.655	0.929	3261.04	51758	536802.23	1600
SRX10940573	Cell Line	NA	NA	Prostate Epithelial Cell Line	SRP320538	SRS9020271	0.988	0.708	10.678	0.745	0.495	0.918	3131.0	48819	578222.67	1480
SRX10940574	Cell Line	NA	NA	Prostate Epithelial Cell Line	SRP320538	SRS9020272	0.986	0.709	8.824	0.745	0.465	0.909	3161.77	46536	603310.99	1398
SRX10940575	Cell Line	NA	NA	Prostate Epithelial Cell Line	SRP320538	SRS9020273	0.987	0.709	10.902	0.720	0.585	0.921	3373.54	50204	589199.54	1447
SRX11003179	Primary Dermal Fibroblasts	NA	Primary dermal fibroblasts	Primary dermal fibroblasts	SRP321573	SRS9077386	0.977	0.693	12.369	0.905	0.822	0.959	1555.85	59526	532501.14	1849
SRX11083557	ALL	ALL	NA	Nalm6 (ALL cell line)	SRP323032	SRS9149219	0.981	0.800	40.357	0.794	0.287	0.976	1386.62	54094	57218.39	8011
SRX11083558	ALL	ALL	NA	697 (ALL cell line)	SRP323032	SRS9149220	0.981	0.803	47.613	0.801	0.332	0.977	1105.91	76429	541968.85	1820
SRX111392	Blood	mononuclear cells	peripheral blood	middle-age donor	SRP007820	SRS282412	0.992	0.703	16.612	0.689	0.957	0.954	989.0	52043	9295.72	2800
SRX11140395	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202932	0.986	0.800	46.395	0.889	0.698	0.972	943.93	80133	13518.72	4176
SRX11140396	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202931	0.984	0.799	43.131	0.890	0.718	0.970	936.86	80321	13688.18	4028
SRX11140397	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202934	0.984	0.797	45.678	0.885	0.813	0.972	952.84	79105	12116.69	4341
SRX11140398	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202933	0.985	0.797	50.188	0.887	0.682	0.972	966.21	78160	12784.64	3854
SRX11140399	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202936	0.985	0.801	45.409	0.889	0.789	0.971	900.77	83742	11648.26	4533
SRX11140400	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202935	0.985	0.794	58.803	0.888	0.666	0.972	927.19	80741	12750.69	3589
SRX11140401	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202938	0.985	0.801	49.165	0.892	0.792	0.968	1057.8	73020	16782.95	3691
SRX11140402	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202937	0.985	0.798	57.130	0.893	0.649	0.969	1079.94	71611	15703.89	4257
SRX11140403	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202939	0.985	0.795	50.151	0.887	0.784	0.971	966.23	74281	12211.49	3784
SRX11140404	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202941	0.985	0.793	52.354	0.888	0.681	0.972	946.16	77894	12352.22	4003
SRX11140405	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202940	0.985	0.795	51.060	0.893	0.783	0.968	986.86	77650	15218.84	3816
SRX11140406	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202942	0.985	0.791	54.166	0.893	0.692	0.969	971.31	79965	15237.99	3962
SRX11140407	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202943	0.985	0.798	47.783	0.892	0.798	0.968	954.91	81573	14091.4	3860
SRX11140408	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202944	0.985	0.796	46.607	0.892	0.703	0.968	940.04	82940	13840.13	3966
SRX11140409	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202945	0.986	0.802	55.029	0.891	0.803	0.972	932.05	81849	11294.62	4315
SRX11140410	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202946	0.985	0.797	55.966	0.896	0.725	0.968	1001.77	73906	11787.85	3852
SRX11140411	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202947	0.985	0.794	43.296	0.888	0.784	0.970	912.35	84463	13252.27	4063
SRX11140412	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202948	0.985	0.793	50.491	0.890	0.744	0.972	910.9	86724	13961.43	3955
SRX11140413	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202949	0.985	0.799	45.239	0.887	0.789	0.971	890.42	85104	11191.86	4279
SRX11140414	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202950	0.986	0.790	47.330	0.890	0.756	0.971	914.37	82084	11275.64	4088
SRX11140415	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202951	0.985	0.801	45.230	0.890	0.789	0.971	933.2	82044	12365.85	4595
SRX11140416	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202952	0.985	0.796	45.853	0.891	0.765	0.971	971.61	74792	11418.77	4575
SRX11140417	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202953	0.985	0.798	46.365	0.887	0.787	0.971	911.01	83172	12816.51	4018
SRX11140418	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202954	0.985	0.792	50.412	0.890	0.728	0.971	928.42	81821	13137.7	3881
SRX11140419	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202955	0.985	0.800	43.701	0.891	0.789	0.967	952.63	80163	14336.85	4101
SRX11140420	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202956	0.985	0.795	57.376	0.893	0.703	0.969	987.44	78534	14623.34	4123
SRX11140421	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202957	0.985	0.802	52.787	0.886	0.774	0.972	963.77	77773	12074.37	4186
SRX11140422	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202958	0.985	0.795	60.215	0.889	0.720	0.973	954.46	80604	12474.75	4212
SRX11140423	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202959	0.984	0.799	50.876	0.891	0.758	0.969	991.31	76483	12910.53	3793
SRX11140424	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202960	0.985	0.792	52.129	0.895	0.726	0.968	957.18	81067	12632.15	4274
SRX11140425	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202961	0.985	0.796	46.243	0.888	0.772	0.971	950.62	77246	11228.18	4147
SRX11140426	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202962	0.985	0.795	43.633	0.887	0.743	0.971	906.66	83238	11717.92	4241
SRX11140427	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202963	0.985	0.768	45.075	0.888	0.789	0.971	981.23	66866	12036.9	2988
SRX11140428	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202964	0.985	0.761	43.239	0.891	0.716	0.970	1005.87	64482	11549.8	3018
SRX11140429	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202965	0.985	0.789	46.030	0.890	0.773	0.968	967.01	81471	14871.8	3928
SRX11140430	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202966	0.985	0.782	43.029	0.893	0.756	0.967	994.94	76663	13946.01	4054
SRX11140431	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202967	0.984	0.796	48.563	0.893	0.771	0.967	1000.48	72886	12413.68	3626
SRX11140432	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202968	0.985	0.791	46.445	0.895	0.767	0.967	994.0	74007	12444.75	3866
SRX11140433	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202969	0.985	0.796	43.247	0.889	0.777	0.970	971.19	78347	13551.25	4273
SRX11140434	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202970	0.985	0.791	46.317	0.887	0.741	0.971	950.81	82233	14651.03	3937
SRX11140435	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202971	0.985	0.794	45.796	0.889	0.752	0.970	911.17	83535	12819.51	3902
SRX11140436	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202972	0.985	0.792	57.970	0.890	0.679	0.972	940.44	81664	12419.25	4203
SRX11140437	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202973	0.985	0.785	59.213	0.890	0.701	0.972	974.45	82330	14629.65	3936
SRX11140438	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202974	0.985	0.786	60.148	0.890	0.713	0.973	937.81	87542	14676.82	4099
SRX11140439	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202975	0.985	0.790	54.632	0.890	0.710	0.969	960.72	78659	12461.08	3896
SRX11140440	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202976	0.985	0.784	49.987	0.892	0.683	0.968	989.9	72237	11455.13	3938
SRX11140441	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202977	0.985	0.799	51.257	0.890	0.722	0.972	898.18	84434	10785.0	4783
SRX11140442	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202978	0.985	0.799	43.262	0.892	0.714	0.970	889.88	83843	11295.71	4194
SRX11140443	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202979	0.985	0.795	43.649	0.890	0.764	0.968	1026.18	72824	15792.74	3796
SRX11140444	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202981	0.985	0.795	47.495	0.894	0.716	0.968	1007.49	76745	15738.0	4191
SRX11140445	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202980	0.985	0.797	43.961	0.893	0.772	0.970	932.31	84248	14733.69	4369
SRX11140446	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202982	0.985	0.799	50.845	0.890	0.717	0.972	954.57	84228	16006.02	3998
SRX11140447	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202983	0.985	0.799	50.817	0.891	0.771	0.971	929.99	86137	13776.67	4627
SRX11140448	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202984	0.985	0.796	43.667	0.891	0.732	0.970	918.74	85567	14581.18	4140
SRX11140449	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202985	0.984	0.802	22.786	0.891	0.761	0.962	998.75	66828	10717.02	4053
SRX11140450	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202986	0.985	0.805	52.590	0.893	0.678	0.969	1057.82	70429	12601.14	3890
SRX11140451	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202988	0.984	0.802	48.243	0.886	0.693	0.970	928.01	84767	13515.48	4368
SRX11140452	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202987	0.985	0.801	67.817	0.887	0.636	0.974	981.04	82979	13790.07	4345
SRX11140453	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202989	0.985	0.798	55.194	0.887	0.682	0.972	901.06	84526	11147.73	4612
SRX11140454	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202990	0.985	0.796	55.078	0.887	0.687	0.972	921.54	81543	11125.49	4410
SRX11140455	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202992	0.984	0.801	56.174	0.888	0.680	0.972	988.93	73473	11836.05	4324
SRX11140456	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202991	0.985	0.800	39.637	0.889	0.722	0.970	958.26	74232	11734.76	4264
SRX11140457	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202993	0.985	0.798	44.946	0.891	0.679	0.970	907.84	83999	12430.55	4421
SRX11140458	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202994	0.985	0.802	43.103	0.891	0.702	0.970	1001.76	73043	11778.05	4572
SRX11140459	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202995	0.985	0.797	40.353	0.893	0.699	0.966	931.6	79669	13880.81	3867
SRX11140460	PBMC	NA	Peripheral blood mononuclear cells	Peripheral blood mononuclear cells	SRP323990	SRS9202996	0.985	0.795	41.837	0.895	0.716	0.967	950.72	77493	13575.23	3937
SRX11141594	Blast	NA	NA	cerebrospnial fluid from pediatric medullablastoma patient	SRP324016	SRS9203666	0.974	0.697	3.863	0.528	0.065	1.000	1793.58	24713	67442.66	166
SRX11141595	Blast	NA	NA	cerebrospnial fluid from pediatric medullablastoma patient	SRP324016	SRS9203667	0.994	0.736	9.880	0.851	0.711	1.000	1832.94	71450	88956.8	2080
SRX11141597	Blast	NA	NA	cerebrospnial fluid from pediatric medullablastoma patient	SRP324016	SRS9203669	0.991	0.721	11.420	0.800	0.461	1.000	1362.44	59490	72630.33	2135
SRX11141605	Blast	NA	NA	cerebrospnial fluid from pediatric medullablastoma patient	SRP324016	SRS9203677	0.989	0.735	5.502	0.789	0.084	1.000	1415.71	33694	27915.63	769
SRX11141607	Blast	NA	NA	cerebrospnial fluid from pediatric medullablastoma patient	SRP324016	SRS9203679	0.979	0.672	3.319	0.442	0.062	1.000	703.3	25191	345387.62	85
SRX11141608	Blast	NA	NA	cerebrospnial fluid from pediatric medullablastoma patient	SRP324016	SRS9203680	0.994	0.763	8.555	0.826	0.298	1.000	1110.15	46309	15120.66	1931
SRX11141609	Blast	NA	NA	cerebrospnial fluid from pediatric medullablastoma patient	SRP324016	SRS9203681	0.956	0.719	4.129	0.471	0.047	1.000	1714.44	23520	69872.94	246
SRX11141615	Blast	NA	NA	cerebrospnial fluid from pediatric medullablastoma patient	SRP324016	SRS9203687	0.905	0.701	3.220	0.311	0.046	1.000	112.2	6863	257502.12	78
SRX11141616	Blast	NA	NA	cerebrospnial fluid from pediatric medullablastoma patient	SRP324016	SRS9203688	0.994	0.721	8.241	0.800	0.212	1.000	1314.49	37172	38496.47	1670
SRX11141617	Blast	NA	NA	cerebrospnial fluid from pediatric medullablastoma patient	SRP324016	SRS9203689	0.980	0.734	3.355	0.573	0.073	1.000	1664.82	27420	131273.81	223
SRX11141618	Blast	NA	NA	cerebrospnial fluid from pediatric medullablastoma patient	SRP324016	SRS9203690	0.955	0.779	4.697	0.768	0.061	1.000	1517.6	29778	104164.49	1014
SRX11141619	Blast	NA	NA	cerebrospnial fluid from pediatric medullablastoma patient	SRP324016	SRS9203691	0.991	0.795	17.079	0.868	0.664	1.000	1215.63	46678	26921.71	4223
SRX11141622	Blast	NA	NA	cerebrospnial fluid from pediatric medullablastoma patient	SRP324016	SRS9203694	0.991	0.484	5.094	0.768	0.107	1.000	4042.68	21914	3683000.3	200
SRX11141624	Blast	NA	NA	cerebrospnial fluid from pediatric medullablastoma patient	SRP324016	SRS9203696	0.981	0.761	6.663	0.761	0.116	1.000	1336.03	36595	35378.72	1164
SRX11141625	Blast	NA	NA	cerebrospnial fluid from pediatric medullablastoma patient	SRP324016	SRS9203697	0.991	0.720	21.517	0.851	0.699	1.000	1543.49	99109	48898.08	3399
SRX11141626	Blast	NA	NA	cerebrospnial fluid from pediatric medullablastoma patient	SRP324016	SRS9203698	0.987	0.760	4.700	0.652	0.109	1.000	1511.69	29625	37499.73	692
SRX11141627	Blast	NA	NA	cerebrospnial fluid from pediatric medullablastoma patient	SRP324016	SRS9203699	0.964	0.705	3.925	0.329	0.048	1.000	627.42	26796	179870.91	96
SRX11141631	Blast	NA	NA	cerebrospnial fluid from pediatric medullablastoma patient	SRP324016	SRS9203703	0.955	0.731	3.724	0.408	0.056	1.000	1612.21	23253	150738.28	186
SRX11141632	Blast	NA	NA	cerebrospnial fluid from pediatric medullablastoma patient	SRP324016	SRS9203704	0.983	0.722	4.250	0.661	0.060	1.000	1818.99	24934	62552.71	232
SRX11145891	Placenta	NA	Placenta	Placenta_TD	SRP324100	SRS9207631	0.983	0.621	9.639	0.786	0.537	0.937	12012.76	44653	675893.93	1707
SRX11145892	Placenta	NA	Placenta	Placenta_TD	SRP324100	SRS9207629	0.983	0.637	11.300	0.803	0.586	0.946	9718.51	51545	637314.89	1708
SRX11145893	Placenta	NA	Placenta	Placenta_ASD	SRP324100	SRS9207630	0.983	0.632	9.826	0.804	0.637	0.940	10682.34	48439	658228.84	1716
SRX11145894	Placenta	NA	Placenta	Placenta_ASD	SRP324100	SRS9207632	0.982	0.628	10.899	0.796	0.596	0.944	11220.96	49001	545802.85	1979
SRX11145895	Placenta	NA	Placenta	Placenta_TD	SRP324100	SRS9207633	0.983	0.637	7.990	0.797	0.580	0.933	9071.31	48176	692983.82	1594
SRX11145896	Placenta	NA	Placenta	Placenta_TD	SRP324100	SRS9207635	0.982	0.640	7.825	0.791	0.584	0.925	10086.27	46670	605685.91	1716
SRX11145897	Placenta	NA	Placenta	Placenta_TD	SRP324100	SRS9207634	0.984	0.627	9.859	0.798	0.594	0.944	11229.56	49615	518928.23	1972
SRX11145898	Placenta	NA	Placenta	Placenta_ASD	SRP324100	SRS9207636	0.983	0.622	12.386	0.802	0.579	0.950	12378.39	49916	540173.34	2061
SRX11145899	Placenta	NA	Placenta	Placenta_ASD	SRP324100	SRS9207637	0.984	0.639	8.873	0.792	0.601	0.943	9688.12	50162	564030.01	1830
SRX11145900	Placenta	NA	Placenta	Placenta_TD	SRP324100	SRS9207638	0.983	0.625	11.151	0.809	0.587	0.947	12096.56	48329	568347.58	1935
SRX11145901	Placenta	NA	Placenta	Placenta_TD	SRP324100	SRS9207639	0.983	0.637	12.713	0.806	0.592	0.947	9231.93	51049	594974.93	1836
SRX11145902	Placenta	NA	Placenta	Placenta_ASD	SRP324100	SRS9207640	0.983	0.622	11.656	0.809	0.561	0.948	11420.15	48168	586733.31	1957
SRX11145903	Placenta	NA	Placenta	Placenta_ASD	SRP324100	SRS9207642	0.984	0.634	12.414	0.804	0.553	0.950	10164.39	51974	557614.53	1868
SRX11145904	Placenta	NA	Placenta	Placenta_TD	SRP324100	SRS9207643	0.984	0.632	12.635	0.811	0.530	0.952	11891.53	51042	558352.7	2036
SRX11145905	Placenta	NA	Placenta	Placenta_ASD	SRP324100	SRS9207641	0.984	0.655	11.126	0.811	0.551	0.946	8614.06	53171	582734.31	1749
SRX11145906	Placenta	NA	Placenta	Placenta_ASD	SRP324100	SRS9207644	0.983	0.636	10.136	0.785	0.590	0.941	11120.17	48707	602941.15	1848
SRX11145907	Placenta	NA	Placenta	Placenta_TD	SRP324100	SRS9207645	0.983	0.629	8.751	0.772	0.615	0.943	12873.0	45106	569883.13	2022
SRX11145908	Placenta	NA	Placenta	Placenta_TD	SRP324100	SRS9207646	0.984	0.643	9.802	0.781	0.627	0.940	8808.36	51096	682075.46	1611
SRX11145909	Placenta	NA	Placenta	Placenta_TD	SRP324100	SRS9207647	0.983	0.637	9.231	0.787	0.625	0.945	12152.99	47954	555735.08	2030
SRX11145910	Placenta	NA	Placenta	Placenta_ASD	SRP324100	SRS9207648	0.985	0.632	10.290	0.782	0.596	0.945	10577.56	49486	647662.87	1723
SRX11145911	Placenta	NA	Placenta	Placenta_TD	SRP324100	SRS9207650	0.984	0.658	8.165	0.775	0.579	0.940	9314.66	51096	593550.62	1825
SRX11145912	Placenta	NA	Placenta	Placenta_TD	SRP324100	SRS9207651	0.982	0.659	10.348	0.787	0.638	0.943	6791.24	55151	703058.74	1518
SRX11145913	Placenta	NA	Placenta	Placenta_ASD	SRP324100	SRS9207649	0.980	0.652	7.643	0.797	0.567	0.941	11009.3	52034	511697.58	2037
SRX11145914	Placenta	NA	Placenta	Placenta_TD	SRP324100	SRS9207652	0.983	0.635	9.914	0.777	0.640	0.943	10665.0	49325	573719.33	1847
SRX11145915	Placenta	NA	Placenta	Placenta_TD	SRP324100	SRS9207655	0.984	0.628	9.574	0.768	0.686	0.940	11187.96	48232	651340.64	1738
SRX11145916	Placenta	NA	Placenta	Placenta_ASD	SRP324100	SRS9207654	0.984	0.635	10.148	0.795	0.671	0.940	11549.81	47351	610304.36	1851
SRX11145917	Placenta	NA	Placenta	Placenta_ASD	SRP324100	SRS9207653	0.983	0.616	9.613	0.799	0.613	0.944	14162.25	41956	595708.41	2034
SRX11145918	Placenta	NA	Placenta	Placenta_ASD	SRP324100	SRS9207656	0.983	0.660	9.851	0.777	0.614	0.949	6333.5	56069	606082.98	1635
SRX11145919	Placenta	NA	Placenta	Placenta_TD	SRP324100	SRS9207657	0.983	0.627	9.695	0.783	0.638	0.948	11149.2	50135	580275.5	1872
SRX11145920	Placenta	NA	Placenta	Placenta_ASD	SRP324100	SRS9207659	0.982	0.616	10.348	0.766	0.766	0.953	13676.45	48461	466043.62	2385
SRX11145921	Placenta	NA	Placenta	Placenta_ASD	SRP324100	SRS9207658	0.982	0.646	8.470	0.760	0.775	0.949	9951.56	52624	565288.54	1822
SRX11145922	Placenta	NA	Placenta	Placenta_TD	SRP324100	SRS9207660	0.983	0.643	9.341	0.777	0.742	0.949	10229.35	52726	529143.44	1935
SRX11145923	Placenta	NA	Placenta	Placenta_ASD	SRP324100	SRS9207661	0.982	0.628	8.749	0.771	0.772	0.947	11697.36	48251	623744.75	1765
SRX11145924	Placenta	NA	Placenta	Placenta_ASD	SRP324100	SRS9207662	0.982	0.643	8.586	0.789	0.768	0.941	9740.0	50728	585730.11	1764
SRX11145925	Placenta	NA	Placenta	Placenta_ASD	SRP324100	SRS9207663	0.983	0.649	9.892	0.787	0.721	0.950	8359.14	54461	611092.42	1734
SRX11145926	Placenta	NA	Placenta	Placenta_TD	SRP324100	SRS9207664	0.983	0.626	9.804	0.783	0.729	0.952	11647.33	49553	590950.33	1857
SRX11145927	Placenta	NA	Placenta	Placenta_ASD	SRP324100	SRS9207665	0.982	0.646	9.582	0.794	0.738	0.948	11379.35	50344	566896.75	1902
