accession	label	cell_type	tissue	_source_name	_study	__sample	__bsrate	__meth	__depth	__mapping	__uniq	__sites	__hmr_size	__hmr_count	__pmd_size	__pmd_count
SRX12204114	Dorsal Hippocampus	NA	Mouse dorsal hippocampus	Mouse dorsal hippocampus	SRP337411	SRS10180567	0.975	0.657	3.716	0.750	0.472	0.751	2074.67	27597	43561.62	471
SRX12204115	Dorsal Hippocampus	NA	Mouse dorsal hippocampus	Mouse dorsal hippocampus	SRP337411	SRS10180568	0.972	0.693	3.886	0.827	0.499	0.768	1962.48	27866	36938.0	483
SRX12204117	Dorsal Hippocampus	NA	Mouse dorsal hippocampus	Mouse dorsal hippocampus	SRP337411	SRS10180570	0.974	0.674	4.644	0.811	0.427	0.748	1968.52	27397	34392.69	581
SRX12204118	Dorsal Hippocampus	NA	Mouse dorsal hippocampus	Mouse dorsal hippocampus	SRP337411	SRS10180571	0.975	0.686	4.545	0.823	0.438	0.779	1959.16	29119	37977.15	528
SRX12204119	Dorsal Hippocampus	NA	Mouse dorsal hippocampus	Mouse dorsal hippocampus	SRP337411	SRS10180572	0.974	0.708	2.977	0.736	0.533	0.725	2042.25	25894	42667.4	511
SRX12204121	Dorsal Hippocampus	NA	Mouse dorsal hippocampus	Mouse dorsal hippocampus	SRP337411	SRS10180574	0.973	0.688	3.092	0.798	0.497	0.716	1959.95	26300	53443.46	235
SRX12204122	Dorsal Hippocampus	NA	Mouse dorsal hippocampus	Mouse dorsal hippocampus	SRP337411	SRS10180575	0.974	0.685	3.436	0.828	0.456	0.714	2004.04	27761	44478.87	474
SRX12454610	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420637	0.985	0.672	18.765	0.872	0.922	0.948	1175.84	68085	11271.99	4399
SRX12454611	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420638	0.986	0.686	12.177	0.876	0.917	0.946	1237.83	62844	18939.77	2753
SRX12454612	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420639	0.985	0.691	11.143	0.819	0.864	0.928	1176.32	44962	16599.61	1132
SRX12454613	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420640	0.986	0.686	13.678	0.814	0.843	0.936	1139.95	50375	13636.24	1508
SRX12454614	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420641	0.986	0.659	8.702	0.846	0.905	0.939	1292.96	41107	12465.03	1235
SRX12454615	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420642	0.980	0.701	14.824	0.793	0.852	0.936	1101.57	50292	13982.46	1300
SRX12454616	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420643	0.986	0.690	4.093	0.856	0.915	0.909	1576.68	33864	27661.99	480
SRX12454617	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420644	0.983	0.686	15.931	0.818	0.868	0.936	1059.32	47667	12047.79	1229
SRX12454618	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420646	0.984	0.678	13.015	0.880	0.952	0.942	1084.36	46757	12484.57	1089
SRX12454619	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420645	0.984	0.720	14.682	0.799	0.760	0.936	1029.3	47187	11241.9	1318
SRX12454620	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420647	0.985	0.739	9.893	0.845	0.892	0.942	1103.11	48271	12139.88	1555
SRX12454621	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420648	0.983	0.725	5.877	0.764	0.904	0.922	1308.83	41806	21585.88	815
SRX12454622	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420649	0.986	0.666	14.872	0.811	0.840	0.935	1198.48	62153	18255.94	2470
SRX12454623	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420650	0.984	0.740	11.123	0.843	0.905	0.942	1081.42	55559	13717.03	1786
SRX12454624	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420651	0.983	0.725	11.854	0.868	0.951	0.944	1078.06	54506	13635.62	1701
SRX12454625	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420652	0.986	0.691	7.225	0.874	0.867	0.938	1302.83	44106	16163.33	1222
SRX12454626	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420653	0.983	0.671	16.723	0.871	0.902	0.951	1035.7	57141	8338.27	2869
SRX12454627	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420654	0.985	0.692	26.728	0.781	0.859	0.957	937.91	67597	9352.94	2789
SRX12454628	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420655	0.985	0.737	10.443	0.846	0.907	0.943	1075.06	44910	11215.53	1253
SRX12454629	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420656	0.985	0.764	6.641	0.828	0.901	0.931	1169.74	41895	14085.97	1047
SRX12454630	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420657	0.986	0.749	10.992	0.854	0.906	0.946	1059.7	46647	12138.27	1240
SRX12454631	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420661	0.984	0.760	10.302	0.831	0.930	0.941	1083.93	45726	11570.56	1312
SRX12454632	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420658	0.984	0.733	11.761	0.876	0.960	0.946	1054.53	45977	11587.15	1210
SRX12454633	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420660	0.984	0.656	17.444	0.817	0.843	0.937	1157.63	63572	17317.45	2684
SRX12454634	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420659	0.986	0.760	9.782	0.876	0.856	0.944	1061.15	51089	11781.2	1560
SRX12454635	Lineage negative Kit positive Sca1 positive	NA	Lineage negative Kit positive Sca1 positive	NA	SRP339793	SRS10420663	0.985	0.790	13.082	0.849	0.871	0.943	1031.55	48618	6707.7	3402
SRX12454636	MEP	NA	MEP	NA	SRP339793	SRS10420662	0.985	0.751	12.422	0.846	0.896	0.942	1042.69	49972	12100.04	1256
SRX12454637	CMP	NA	CMP	NA	SRP339793	SRS10420664	0.985	0.822	13.846	0.853	0.887	0.944	959.35	58166	7299.61	3630
SRX12454638	GMP	NA	GMP	NA	SRP339793	SRS10420665	0.985	0.807	13.786	0.844	0.894	0.944	938.54	62939	8164.42	3589
SRX12454639	T-cells	NA	T-cells	NA	SRP339793	SRS10420666	0.984	0.789	12.588	0.825	0.913	0.945	1085.11	47655	8658.83	2507
SRX12454640	T-cells	NA	T-cells	NA	SRP339793	SRS10420667	0.984	0.788	14.967	0.820	0.903	0.947	1037.23	51107	8113.18	2817
SRX12454641	B-cells	NA	B-cells	NA	SRP339793	SRS10420669	0.984	0.807	14.954	0.823	0.913	0.947	971.32	56729	7466.57	3214
SRX12454642	B-cells	NA	B-cells	NA	SRP339793	SRS10420668	0.984	0.803	13.579	0.818	0.904	0.946	982.46	55620	7903.32	2775
SRX12454643	B-cells	NA	B-cells	NA	SRP339793	SRS10420670	0.985	0.799	6.443	0.822	0.946	0.934	1148.86	44178	16129.13	1044
SRX12454644	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420671	0.986	0.629	3.253	0.847	0.910	0.887	2441.53	32620	47346.74	910
SRX12454645	B-cells	NA	B-cells	NA	SRP339793	SRS10420672	0.985	0.796	6.811	0.810	0.944	0.940	1122.12	44699	15099.47	999
SRX12454646	Myeloid	NA	Myeloid cells	NA	SRP339793	SRS10420674	0.984	0.780	14.525	0.827	0.917	0.946	931.66	64707	7887.23	3362
SRX12454647	Myeloid	NA	Myeloid cells	NA	SRP339793	SRS10420673	0.984	0.778	14.034	0.830	0.917	0.946	933.53	63648	7763.97	3287
SRX12454648	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420675	0.984	0.729	14.391	0.814	0.884	0.947	1024.08	48641	7617.13	2450
SRX12454649	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420676	0.984	0.715	16.360	0.824	0.917	0.948	995.86	50600	7692.43	2338
SRX12454650	Myeloid	NA	Myeloid cells	NA	SRP339793	SRS10420677	0.984	0.722	12.710	0.788	0.898	0.944	1260.99	71000	13409.99	5263
SRX12454651	Lineage negative Kit positive Sca1 positive	NA	Lineage negative Kit positive Sca1 positive	NA	SRP339793	SRS10420679	0.983	0.741	10.838	0.780	0.857	0.943	1284.11	65609	23020.91	3703
SRX12454652	Lineage negative Kit positive Sca1 positive	NA	Lineage negative Kit positive Sca1 positive	NA	SRP339793	SRS10420681	0.986	0.731	13.829	0.851	0.874	0.944	1234.13	66401	12995.54	5052
SRX12454653	CMP	NA	CMP	NA	SRP339793	SRS10420678	0.985	0.748	12.909	0.848	0.893	0.943	1235.18	68420	13317.32	5344
SRX12454654	GMP	NA	GMP	NA	SRP339793	SRS10420680	0.985	0.745	13.283	0.855	0.883	0.943	1223.34	71911	15015.06	5373
SRX12454655	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420682	0.982	0.650	17.242	0.798	0.835	0.939	1149.47	65164	18068.29	2591
SRX12454656	MEP	NA	MEP	NA	SRP339793	SRS10420683	0.985	0.700	13.826	0.852	0.884	0.943	1217.98	67733	12358.66	4644
SRX12454657	B-cells	NA	B-cells	NA	SRP339793	SRS10420684	0.985	0.708	6.398	0.828	0.946	0.935	1655.55	50989	31293.73	2326
SRX12454658	B-cells	NA	B-cells	NA	SRP339793	SRS10420685	0.985	0.732	6.180	0.812	0.943	0.934	1538.71	54590	33604.62	2382
SRX12454659	B-cells	NA	B-cells	NA	SRP339793	SRS10420686	0.984	0.744	12.303	0.799	0.898	0.943	1278.32	67531	14033.1	4892
SRX12454660	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420687	0.984	0.673	11.878	0.875	0.957	0.940	1267.76	63394	18712.61	2957
SRX12454661	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420688	0.984	0.661	11.007	0.750	0.799	0.933	1286.09	55891	21664.93	1894
SRX12454662	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420689	0.985	0.708	14.272	0.878	0.914	0.944	1182.8	54226	9754.8	2936
SRX12454663	Whole Bone Marrow	NA	Whole bone marrow	NA	SRP339793	SRS10420690	0.985	0.718	12.624	0.877	0.907	0.944	1184.6	53456	15692.62	1609
SRX12557483	Embryo	NA	Embryo	NA	SRP282002	SRS10515172	0.989	0.251	6.797	0.553	0.473	0.922	73611.73	952	302771.32	591
SRX12557484	Embryo	NA	Embryo	NA	SRP282002	SRS10515173	0.979	0.694	6.587	0.483	0.705	0.920	1432.85	27674	29478.41	469
SRX12557485	Embryo	NA	Embryo	NA	SRP282002	SRS10515174	0.979	0.711	6.888	0.442	0.730	0.927	1438.34	28360	26848.54	530
SRX12557486	Embryo	NA	Embryo	NA	SRP282002	SRS10515175	0.988	0.060	6.704	0.479	0.792	0.931	822159.5	2	2130103.19	137
SRX12557487	Oocyte	NA	Oocyte	NA	SRP282002	SRS10515176	0.968	0.482	7.792	0.527	0.625	0.935	64807.05	5842	359682.05	2727
SRX12557488	Embryo	NA	Embryo	NA	SRP282002	SRS10515177	0.991	0.161	5.709	0.420	0.762	0.919	0.0	0	0.0	0
SRX12557489	Embryo	NA	Embryo	NA	SRP282002	SRS10515178	0.986	0.177	6.889	0.489	0.800	0.931	0.0	0	93093748.0	3
SRX12557490	Embryo	NA	Embryo	NA	SRP282002	SRS10515179	0.986	0.690	6.363	0.453	0.747	0.920	1470.94	27135	24986.47	701
SRX12557491	Embryo	NA	Embryo	NA	SRP282002	SRS10515180	0.990	0.156	7.186	0.393	0.705	0.939	0.0	0	0.0	0
SRX12557492	Embryo	NA	Embryo	NA	SRP282002	SRS10515181	0.977	0.183	7.651	0.557	0.680	0.934	355127.0	1	2047850.02	210
SRX12557493	Embryo	NA	Embryo	NA	SRP282002	SRS10515182	0.983	0.692	6.324	0.449	0.754	0.918	1421.0	27597	25605.06	510
SRX12557494	Embryo	NA	Embryo	NA	SRP282002	SRS10515183	0.990	0.156	6.096	0.420	0.756	0.924	0.0	0	0.0	0
SRX12557495	Embryo	NA	Embryo	NA	SRP282002	SRS10515184	0.987	0.182	5.565	0.471	0.782	0.915	0.0	0	5178658.0	15
SRX12566134	Lung	NA	lung	Pre-malignant lung epithelial cells	SRP340739	SRS10523487	0.985	0.525	2.828	0.446	0.794	0.759	2258.88	26906	68891.7	147
SRX12566135	Lung	NA	lung	Pre-malignant lung epithelial cells	SRP340739	SRS10523488	0.985	0.522	2.478	0.454	0.813	0.727	2405.29	24833	82829.6	131
SRX12566136	Lung	NA	lung	Pre-malignant lung epithelial cells	SRP340739	SRS10523491	0.985	0.549	2.253	0.452	0.826	0.719	2274.96	26188	124416.07	69
SRX12566137	Lung	NA	lung	Pre-malignant lung epithelial cells	SRP340739	SRS10523489	0.985	0.531	2.646	0.505	0.805	0.743	2299.66	25604	72382.77	154
SRX12566138	Lung	NA	lung	Pre-malignant lung epithelial cells	SRP340739	SRS10523490	0.985	0.574	3.164	0.421	0.828	0.806	1957.07	31265	62496.61	194
SRX12566139	Lung	NA	lung	Pre-malignant lung epithelial cells	SRP340739	SRS10523493	0.985	0.544	2.252	0.456	0.824	0.710	2210.97	26711	120429.33	98
SRX12566140	Lung	NA	lung	Pre-malignant lung epithelial cells	SRP340739	SRS10523492	0.984	0.537	2.602	0.454	0.828	0.744	2233.98	25997	76398.36	145
SRX12566141	Lung	NA	lung	Pre-malignant lung epithelial cells	SRP340739	SRS10523494	0.985	0.557	2.992	0.425	0.810	0.783	1992.99	29478	69688.45	109
SRX12580877	Limb	NA	NA	limb	SRP341070	SRS10536634	0.984	0.760	24.859	0.867	0.572	0.960	1031.52	59541	8586.93	3613
SRX12580878	Limb	NA	NA	limb	SRP341070	SRS10536635	0.965	0.763	18.519	0.885	0.725	0.950	1086.97	57345	9023.42	3774
SRX12580879	ESC	NA	NA	ESC	SRP341070	SRS10536636	0.984	0.730	21.293	0.861	0.685	0.961	1261.83	45169	10412.29	4079
SRX12580880	ESC	NA	NA	ESC	SRP341070	SRS10536637	0.983	0.741	26.320	0.855	0.646	0.961	1192.13	38989	10996.07	3553
SRX12580881	Limb	NA	NA	limb	SRP341070	SRS10536638	0.984	0.663	20.846	0.860	0.624	0.961	1210.94	70192	13739.89	3782
SRX12580882	Limb	NA	NA	limb	SRP341070	SRS10536639	0.984	0.674	23.470	0.860	0.590	0.964	1198.52	70742	12542.71	4121
SRX12707997	Vascular	NA	vascular	Vascular tissue	SRP342398	SRS10657764	0.985	0.738	21.103	0.858	0.520	0.958	1089.78	45075	8155.06	2395
SRX12707998	Vascular	NA	vascular	Vascular tissue	SRP342398	SRS10657767	0.985	0.739	22.045	0.856	0.526	0.957	1088.04	43261	8891.89	1974
SRX12707999	Vascular	NA	vascular	Vascular tissue	SRP342398	SRS10657766	0.984	0.719	23.311	0.856	0.614	0.959	1065.5	47308	8328.41	2231
SRX12708000	Vascular	NA	vascular	Vascular tissue	SRP342398	SRS10657765	0.984	0.712	23.573	0.856	0.603	0.958	1056.83	46314	8600.56	2048
SRX12708001	Vascular	NA	vascular	Vascular tissue	SRP342398	SRS10657768	0.985	0.732	23.982	0.863	0.640	0.959	1059.6	49277	7987.61	2345
SRX12708002	Vascular	NA	vascular	Vascular tissue	SRP342398	SRS10657770	0.984	0.738	22.728	0.858	0.598	0.958	1081.92	45612	7808.53	2356
SRX12708003	Vascular	NA	vascular	Vascular tissue	SRP342398	SRS10657769	0.985	0.825	20.941	0.851	0.475	0.958	988.89	60217	8395.46	3358
SRX12708004	Vascular	NA	vascular	Vascular tissue	SRP342398	SRS10657771	0.984	0.734	22.203	0.855	0.570	0.958	1086.3	45916	8250.22	2355
SRX12708005	Vascular	NA	vascular	Vascular tissue	SRP342398	SRS10657772	0.986	0.775	22.730	0.859	0.538	0.958	1030.76	49402	7718.01	2951
SRX12723643	Embryo	NA	embryo	E2.75 embryo	SRP342541	SRS10672812	0.987	0.202	2.073	0.653	0.527	0.763	0.0	0	1035506.24	153
SRX12723644	Embryo	NA	embryo	E2.75 embryo	SRP342541	SRS10672813	0.986	0.204	1.744	0.675	0.412	0.701	0.0	0	624715.39	423
SRX12723648	Embryo	NA	embryo	E2.75 embryo	SRP342541	SRS10672817	0.986	0.209	1.774	0.655	0.565	0.722	0.0	0	1267066.68	50
SRX12727945	Embryo	NA	Embryo	Adipocyte	SRP342588	SRS10676879	0.999	0.598	42.531	0.822	0.791	0.941	8907.93	76270	521185.93	2280
SRX12727946	Embryo	NA	Embryo	Adipocyte	SRP342588	SRS10676880	0.999	0.584	42.466	0.819	0.779	0.942	9307.57	75052	513899.12	2327
SRX12757163	Epiblast	epiblast	NA	epiblast	SRP342917	SRS10704531	0.985	0.700	17.472	0.511	0.833	0.939	1199.37	29636	12582.68	1112
SRX12757164	Epiblast	epiblast	NA	epiblast	SRP342917	SRS10704533	0.985	0.695	21.308	0.544	0.851	0.945	1170.8	30804	11620.67	1515
SRX12757165	Epiblast	epiblast	NA	epiblast	SRP342917	SRS10704534	0.976	0.713	17.636	0.769	0.250	0.929	1260.35	28087	13967.41	950
SRX12757166	EPC	EPC	NA	EPC	SRP342917	SRS10704535	0.990	0.305	9.946	0.517	0.852	0.923	56068.78	1732	943806.54	1211
SRX12757167	EPC	EPC	NA	EPC	SRP342917	SRS10704536	0.990	0.350	7.909	0.529	0.821	0.913	34149.45	3075	1111319.79	931
SRX12757168	EPC	EPC	NA	EPC	SRP342917	SRS10704537	0.982	0.414	16.035	0.757	0.219	0.920	12925.33	15614	973809.98	847
SRX12764416	C57BL/6 x 129S4/SvJae F1 embryo-derived ESCs	C57BL/6 x 129S4/SvJae F1 embryo-derived embryonic stem cells	NA	Mouse embryonic stem cells	SRP342995	SRS10711496	0.989	0.772	22.688	0.750	0.719	0.967	1228.53	42564	9591.16	4642
SRX12764417	C57BL/6 x 129S4/SvJae F1 embryo-derived ESCs	C57BL/6 x 129S4/SvJae F1 embryo-derived embryonic stem cells	NA	Mouse embryonic stem cells	SRP342995	SRS10711497	0.991	0.608	23.407	0.766	0.706	0.964	1566.82	53894	10787.9	4245
SRX1280454	ESC	NA	NA	embryonic stem cells	SRP057157	SRS1084422	0.965	0.031	2.581	0.734	0.725	0.744	822085.0	1	47008095.75	4
SRX1280455	ESC	NA	NA	embryonic stem cells	SRP057157	SRS1084421	0.949	0.224	8.009	0.713	0.640	0.924	0.0	0	0.0	0
SRX1280456	ESC	NA	NA	embryonic stem cells	SRP057157	SRS1084420	0.975	0.669	9.108	0.808	0.605	0.927	1670.19	37515	19933.41	2605
SRX13005559	Small Intestine	NA	small intestine	NA	SRP013703	SRS10945230	0.995	0.754	23.618	0.850	0.821	0.934	1148.89	53932	8672.14	2606
SRX13005560	Small Intestine	NA	small intestine	NA	SRP013703	SRS10945232	0.994	0.754	14.389	0.839	0.870	0.930	1176.47	46994	8339.95	2643
SRX13005561	Small Intestine	NA	small intestine	NA	SRP013703	SRS10945232	0.995	0.753	21.674	0.838	0.814	0.933	1143.37	50965	8553.96	2670
SRX13005562	Small Intestine	NA	small intestine	NA	SRP013703	SRS10945230	0.995	0.753	15.589	0.849	0.883	0.931	1182.37	49262	8948.8	2323
SRX13005573	Thymus	NA	thymus	NA	SRP013703	SRS10945241	0.996	0.836	12.470	0.828	0.769	0.930	984.15	54534	7483.71	3387
SRX13005575	Thymus	NA	thymus	NA	SRP013703	SRS10945242	0.996	0.839	12.211	0.836	0.774	0.926	988.82	55285	7924.55	3110
SRX13005577	Thymus	NA	thymus	NA	SRP013703	SRS10945242	0.996	0.841	21.235	0.843	0.816	0.930	963.61	60103	7589.48	3756
SRX13005579	Thymus	NA	thymus	NA	SRP013703	SRS10945241	0.996	0.842	22.496	0.836	0.806	0.933	955.09	59863	7992.54	3245
SRX13006537	Olfactory Bulb	NA	olfactory bulb	NA	SRP013703	SRS10946054	0.988	0.804	20.982	0.831	0.802	0.933	1137.25	57586	9765.88	3515
SRX13006539	Olfactory Bulb	NA	olfactory bulb	NA	SRP013703	SRS10946056	0.988	0.802	13.155	0.833	0.777	0.930	1164.27	50727	9609.0	3193
SRX13006541	Olfactory Bulb	NA	olfactory bulb	NA	SRP013703	SRS10946054	0.988	0.800	12.558	0.826	0.761	0.930	1166.37	50175	10039.54	2844
SRX13006543	Olfactory Bulb	NA	olfactory bulb	NA	SRP013703	SRS10946056	0.988	0.806	22.411	0.837	0.812	0.933	1140.14	57823	9750.95	3510
SRX13006776	Cerebral Cortex	NA	cerebral cortex	NA	SRP013703	SRS10946166	0.983	0.793	15.031	0.831	0.849	0.931	1196.73	42869	10242.59	3277
SRX13006777	Cerebral Cortex	NA	cerebral cortex	NA	SRP013703	SRS10946168	0.983	0.793	12.431	0.824	0.758	0.929	1206.14	40693	9394.91	3333
SRX13006778	Cerebral Cortex	NA	cerebral cortex	NA	SRP013703	SRS10946168	0.983	0.799	22.142	0.830	0.802	0.933	1170.25	45666	10045.35	3510
SRX13006779	Cerebral Cortex	NA	cerebral cortex	NA	SRP013703	SRS10946166	0.983	0.793	21.350	0.830	0.801	0.933	1172.32	47007	10921.06	3263
SRX13008367	Bone Marrow	NA	bone marrow	NA	SRP013703	SRS10947345	0.996	0.726	21.752	0.835	0.809	0.933	932.28	54233	7320.64	2476
SRX13008368	Bone Marrow	NA	bone marrow	NA	SRP013703	SRS10947346	0.994	0.724	20.480	0.823	0.872	0.933	950.36	52026	7110.27	2560
SRX13008369	Bone Marrow	NA	bone marrow	NA	SRP013703	SRS10947345	0.996	0.722	12.636	0.832	0.772	0.929	1024.09	46497	7428.59	2195
SRX13008370	Bone Marrow	NA	bone marrow	NA	SRP013703	SRS10947346	0.996	0.726	13.670	0.838	0.774	0.930	1011.17	46663	7011.92	2446
SRX13008993	Lung	NA	lung	NA	SRP013703	SRS10947676	0.994	0.745	14.068	0.828	0.837	0.930	1111.84	40215	8315.15	2271
SRX13008994	Lung	NA	lung	NA	SRP013703	SRS10947677	0.994	0.746	15.276	0.838	0.841	0.927	1110.23	40908	8290.77	2240
SRX13008995	Lung	NA	lung	NA	SRP013703	SRS10947677	0.994	0.743	20.085	0.835	0.763	0.929	1082.09	42614	8644.81	2223
SRX13008996	Lung	NA	lung	NA	SRP013703	SRS10947676	0.994	0.745	15.576	0.818	0.767	0.931	1100.62	40852	8592.37	2220
SRX13009026	Cerebellum	NA	cerebellum	NA	SRP013703	SRS10947689	0.989	0.789	14.986	0.839	0.861	0.930	1042.32	66071	13140.2	3178
SRX13009027	Cerebellum	NA	cerebellum	NA	SRP013703	SRS10947690	0.989	0.785	22.715	0.855	0.817	0.930	1013.12	73409	12316.51	3108
SRX13009028	Cerebellum	NA	cerebellum	NA	SRP013703	SRS10947689	0.989	0.790	22.850	0.841	0.802	0.933	1006.3	73972	13466.01	3888
SRX13009029	Cerebellum	NA	cerebellum	NA	SRP013703	SRS10947690	0.989	0.786	15.646	0.855	0.872	0.928	1044.9	66190	11732.9	3004
SRX13009037	Spleen	NA	spleen	NA	SRP013703	SRS10947691	0.995	0.803	14.623	0.843	0.839	0.926	1046.87	47283	7240.95	3040
SRX13009038	Spleen	NA	spleen	NA	SRP013703	SRS10947692	0.995	0.800	21.778	0.834	0.801	0.933	991.14	51718	7281.6	2983
SRX13009039	Spleen	NA	spleen	NA	SRP013703	SRS10947692	0.995	0.801	14.932	0.839	0.837	0.929	1046.53	46684	7518.6	2613
SRX13009040	Spleen	NA	spleen	NA	SRP013703	SRS10947691	0.995	0.803	21.585	0.839	0.803	0.928	990.94	52556	7389.69	3124
SRX13009050	Large Intestine	NA	large intestine	NA	SRP013703	SRS10947695	0.994	0.751	22.697	0.844	0.826	0.933	1143.62	53437	8715.87	2688
SRX13009051	Large Intestine	NA	large intestine	NA	SRP013703	SRS10947696	0.994	0.748	21.994	0.835	0.824	0.933	1125.56	53312	9147.4	2405
SRX13009052	Large Intestine	NA	large intestine	NA	SRP013703	SRS10947695	0.994	0.752	15.253	0.844	0.882	0.931	1169.39	48890	8791.67	2466
SRX13009053	Large Intestine	NA	large intestine	NA	SRP013703	SRS10947696	0.994	0.751	15.402	0.838	0.874	0.931	1156.66	48913	8970.48	2339
SRX13009092	Liver	NA	liver	NA	SRP013703	SRS10947716	0.995	0.769	14.571	0.839	0.841	0.926	1185.49	43763	8762.77	2637
SRX13009093	Liver	NA	liver	NA	SRP013703	SRS10947717	0.995	0.774	14.931	0.833	0.843	0.931	1170.57	46394	9550.14	2530
SRX13009094	Liver	NA	liver	NA	SRP013703	SRS10947716	0.995	0.769	17.889	0.836	0.760	0.928	1155.96	45862	9181.07	2479
SRX13009095	Liver	NA	liver	NA	SRP013703	SRS10947717	0.995	0.772	19.451	0.827	0.754	0.933	1128.02	49370	9813.22	2684
SRX13009171	Heart	NA	heart	NA	SRP013703	SRS10947751	0.994	0.739	19.101	0.835	0.758	0.932	1053.05	42886	10742.94	1842
SRX13009172	Heart	NA	heart	NA	SRP013703	SRS10947752	0.993	0.738	13.767	0.827	0.847	0.930	1096.25	40253	9850.06	2136
SRX13009173	Heart	NA	heart	NA	SRP013703	SRS10947751	0.994	0.742	14.981	0.842	0.837	0.930	1078.14	41569	10075.99	1846
SRX13009174	Heart	NA	heart	NA	SRP013703	SRS10947752	0.994	0.737	20.322	0.830	0.770	0.933	1049.42	42776	10388.75	2372
SRX13009780	Kidney	NA	kidney	NA	SRP013703	SRS10948254	0.994	0.774	14.396	0.826	0.841	0.930	1083.24	45729	8344.43	2654
SRX13009781	Kidney	NA	kidney	NA	SRP013703	SRS10948255	0.994	0.774	14.791	0.829	0.839	0.931	1097.09	45383	8622.05	2471
SRX13009782	Kidney	NA	kidney	NA	SRP013703	SRS10948254	0.994	0.775	22.081	0.828	0.798	0.933	1052.92	50030	8676.65	2704
SRX13009783	Kidney	NA	kidney	NA	SRP013703	SRS10948255	0.994	0.773	22.287	0.828	0.800	0.933	1052.4	50598	8506.44	2866
SRX13085668	Cortical Neuron Nuclei	NA	Cortical neuron nuclei	Cortical neuron nuclei	SRP300442	SRS11022527	0.985	0.653	11.146	0.847	0.570	0.965	1200.79	38869	12337.12	1786
SRX13085669	Cortical Neuron Nuclei	NA	Cortical neuron nuclei	Cortical neuron nuclei	SRP300442	SRS11022528	0.985	0.654	9.133	0.857	0.613	0.955	1261.2	36795	12342.75	1864
SRX13085670	Cortical Neuron Nuclei	NA	Cortical neuron nuclei	Cortical neuron nuclei	SRP300442	SRS11022529	0.992	0.580	9.519	0.843	0.594	0.963	1367.35	63893	16534.6	1932
SRX13085671	Cortical Neuron Nuclei	NA	Cortical neuron nuclei	Cortical neuron nuclei	SRP300442	SRS11022531	0.992	0.583	9.764	0.860	0.591	0.955	1322.18	65188	18483.17	1826
SRX13085672	Cortical Neuron Nuclei	NA	Cortical neuron nuclei	Cortical neuron nuclei	SRP300442	SRS11022530	0.984	0.657	10.269	0.842	0.577	0.964	1235.72	38638	12210.45	1877
SRX13085673	Cortical Neuron Nuclei	NA	Cortical neuron nuclei	Cortical neuron nuclei	SRP300442	SRS11022532	0.986	0.654	8.838	0.853	0.602	0.954	1258.2	38799	12762.35	1878
SRX13085674	Cortical Neuron Nuclei	NA	Cortical neuron nuclei	Cortical neuron nuclei	SRP300442	SRS11022533	0.990	0.634	9.365	0.849	0.591	0.963	1239.82	43753	12083.61	1699
